postcode,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_HHOLD_NO,0-4yo,5-14yo,15-24yo,25-34yo,35-54yo,55-64yo,65+yo,population_2016,citizen_AU,citizen_non_AU,YARRP <1975,YARRP 1976-1995,YARRP 1996-2005,YARRP 2006-2016,ATSI,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1,median_rent_newb 2020 Q1_Prop,median_rent_newb 2020 Q2_Prop,median_rent_newb 2020 Q3_Prop,median_rent_newb 2020 Q4_Prop,median_rent_newb 2021 Q1_Prop,new_bonds_no 2020 Q1_Prop,new_bonds_no 2020 Q2_Prop,new_bonds_no 2020 Q3_Prop,new_bonds_no 2020 Q4_Prop,new_bonds_no 2021 Q1_Prop,sales_no 2020 Q1_Prop,sales_no 2020 Q2_Prop,sales_no 2020 Q3_Prop,sales_no 2020 Q4_Prop,sales_no 2021 Q1_Prop,total_bonds_no 2020 Q1_Prop,total_bonds_no 2020 Q2_Prop,total_bonds_no 2020 Q3_Prop,total_bonds_no 2020 Q4_Prop,total_bonds_no 2021 Q1_Prop,INCP_LOW_Prop,INCP_MID_Prop,INCP_HIGH_Prop,INCP_NEG_NIL_Prop,CPRF_2_Prop,CPRF_3_Prop,CPRF_4_Prop,CPRF_5_Prop,CPRF_6+_Prop,CPRF_na_Prop,CPRF_HHOLD_NO_Prop,0-4yo_Prop,5-14yo_Prop,15-24yo_Prop,25-34yo_Prop,35-54yo_Prop,55-64yo_Prop,65+yo_Prop,citizen_AU_Prop,citizen_non_AU_Prop,YARRP <1975_Prop,YARRP 1976-1995_Prop,YARRP 1996-2005_Prop,YARRP 2006-2016_Prop,ATSI_Prop
2369,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,81.5,5.0,5.0,64.0,5.0,34.0,5.0,5.0,49.0,5.0,871.0,20.0,20.0,770.0,20.0,459,107,23,57,127.0,41.0,34.0,21.0,17.0,142.0,382.0,51.0,127.0,122.0,74.0,210.0,148.0,201.0,923.0,813.0,10.0,23.0,3.0,4.0,4.0,215.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.4875406283856988,0.4875406283856988,0.4875406283856988,0.4875406283856988,0.4875406283856988,0.08829902491874322,0.005417118093174431,0.005417118093174431,0.06933911159263272,0.005417118093174431,0.03683640303358613,0.005417118093174431,0.005417118093174431,0.05308775731310943,0.005417118093174431,0.9436619718309859,0.021668472372697724,0.021668472372697724,0.8342361863488624,0.021668472372697724,0.49729144095341277,0.11592632719393282,0.024918743228602384,0.06175514626218852,0.13759479956663057,0.044420368364030335,0.03683640303358613,0.02275189599133261,0.018418201516793065,0.15384615384615385,0.41386782231852653,0.0552546045503792,0.13759479956663057,0.13217768147345613,0.08017334777898158,0.2275189599133261,0.16034669555796316,0.21776814734561215,0.8808234019501625,0.010834236186348862,0.024918743228602384,0.0032502708559046588,0.004333694474539545,0.004333694474539545,0.23293607800650054
2370,213.0,260.0,241.0,255.0,311.0,195.0,252.0,210.0,256.0,275.0,250.0,253.0,230.0,250.0,255.0,62.0,50.0,88.0,73.0,66.0,20.0,20.0,36.0,42.0,36.0,623.0,634.0,648.0,663.0,670.0,3576,1210,250,333,1066.0,347.0,270.0,145.0,58.0,1502.0,3386.0,423.0,947.0,781.0,744.0,1724.0,1144.0,1929.0,7683.0,6610.0,172.0,223.0,82.0,53.0,78.0,488.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.032539372640895486,0.03292984511258623,0.029936222829623844,0.032539372640895486,0.033190160093713394,0.008069764414942079,0.006507874528179097,0.01145385916959521,0.009501496811141482,0.008590394377196407,0.0026031498112716388,0.0026031498112716388,0.004685669660288949,0.005466614603670442,0.004685669660288949,0.08108811662111154,0.08251984901731095,0.0843420538852011,0.08629441624365482,0.0872055186775999,0.465443186255369,0.15749056358193414,0.032539372640895486,0.04334244435767278,0.13874788494077833,0.04516464922556293,0.035142522452167126,0.01887283613171938,0.007549134452687752,0.19549655082650005,0.44071326304828845,0.05505661850839516,0.12325914356371209,0.10165300013015749,0.09683717297930496,0.22439151373161526,0.14890016920473773,0.25107379929714957,0.8603410126252766,0.022387088376936093,0.029025120395678772,0.010672914226213718,0.006898346999869843,0.01015228426395939,0.06351685539502798
2371,705.0,725.0,724.0,172.0,184.0,705.0,725.0,724.0,180.0,160.0,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,20.0,34.0,35.0,35.0,38.0,38.0,633,126,24,85,208.0,55.0,26.0,16.0,6.0,269.0,579.0,32.0,100.0,88.0,78.0,271.0,243.0,341.0,1155.0,1016.0,24.0,59.0,16.0,4.0,15.0,70.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.38961038961038963,0.38961038961038963,0.38961038961038963,0.38961038961038963,0.38961038961038963,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.017316017316017316,0.017316017316017316,0.02943722943722944,0.030303030303030304,0.030303030303030304,0.0329004329004329,0.0329004329004329,0.548051948051948,0.10909090909090909,0.02077922077922078,0.0735930735930736,0.1800865800865801,0.047619047619047616,0.022510822510822513,0.013852813852813853,0.005194805194805195,0.2329004329004329,0.5012987012987012,0.027705627705627706,0.08658008658008658,0.0761904761904762,0.06753246753246753,0.23463203463203464,0.21038961038961038,0.29523809523809524,0.8796536796536797,0.02077922077922078,0.05108225108225108,0.013852813852813853,0.003463203463203463,0.012987012987012988,0.06060606060606061
2372,314.0,256.0,317.0,322.0,331.0,270.0,284.0,285.0,303.0,310.0,250.0,273.0,280.0,250.0,285.0,43.0,32.0,42.0,31.0,32.0,20.0,20.0,41.0,34.0,35.0,350.0,355.0,363.0,356.0,350.0,2300,727,168,244,774.0,190.0,161.0,69.0,35.0,1069.0,2303.0,219.0,532.0,387.0,326.0,1007.0,897.0,1383.0,4742.0,4156.0,98.0,162.0,92.0,25.0,44.0,200.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.052720371151412905,0.05757064529734289,0.059046815689582456,0.052720371151412905,0.060101223112610715,0.009067903838043019,0.006748207507380852,0.008857022353437369,0.0065373260227752005,0.006748207507380852,0.004217629692113032,0.004217629692113032,0.008646140868831717,0.007169970476592155,0.007380851961197807,0.07380851961197807,0.07486292703500633,0.07654997891185154,0.07507380851961198,0.07380851961197807,0.48502741459299875,0.15331083930830874,0.035428089413749475,0.051455082243778996,0.16322226908477436,0.04006748207507381,0.03395191902150991,0.014550822437789962,0.007380851961197807,0.22543230704344158,0.4856600590468157,0.046183045128637704,0.11218894981020666,0.08161113454238718,0.06874736398144243,0.2123576549978912,0.1891606916912695,0.2916490932096162,0.8764234500210881,0.02066638549135386,0.034162800506115566,0.01940109658371995,0.005272037115141291,0.009278785322648671,0.04217629692113033
2380,390.0,339.0,322.0,421.0,335.0,330.0,341.0,310.0,417.0,323.0,320.0,340.0,350.0,360.0,360.0,132.0,129.0,101.0,137.0,125.0,46.0,20.0,56.0,52.0,52.0,1178.0,1200.0,1213.0,1240.0,1220.0,3855,2028,905,543,1304.0,561.0,506.0,221.0,99.0,1724.0,4416.0,797.0,1394.0,1149.0,1339.0,2429.0,1286.0,1980.0,10390.0,9337.0,260.0,142.0,88.0,64.0,183.0,1343.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.030798845043310877,0.032723772858517804,0.03368623676612127,0.03464870067372473,0.03464870067372473,0.012704523580365737,0.012415784408084697,0.009720885466794995,0.01318575553416747,0.01203079884504331,0.004427333974975939,0.0019249278152069298,0.005389797882579404,0.0050048123195380175,0.0050048123195380175,0.11337824831568816,0.11549566891241578,0.11674687199230029,0.11934552454282965,0.11742059672762271,0.3710298363811357,0.19518768046198268,0.08710298363811357,0.05226179018286814,0.12550529355149181,0.05399422521655438,0.04870067372473532,0.021270452358036575,0.009528392685274303,0.16592877767083736,0.4250240615976901,0.07670837343599615,0.134167468719923,0.11058710298363811,0.12887391722810396,0.2337824831568816,0.12377285851780558,0.19056785370548604,0.8986525505293551,0.025024061597690085,0.013666987487969202,0.00846968238691049,0.006159769008662175,0.017613089509143406,0.12925890279114532
2381,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,81.5,5.0,5.0,5.0,5.0,34.0,5.0,5.0,5.0,5.0,871.0,49.0,51.0,51.0,49.0,509,219,60,67,164.0,69.0,54.0,21.0,11.0,178.0,498.0,74.0,150.0,128.0,122.0,305.0,210.0,213.0,1190.0,1074.0,20.0,12.0,10.0,3.0,11.0,151.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.37815126050420167,0.37815126050420167,0.37815126050420167,0.37815126050420167,0.37815126050420167,0.0684873949579832,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.02857142857142857,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.004201680672268907,0.7319327731092437,0.041176470588235294,0.04285714285714286,0.04285714285714286,0.041176470588235294,0.42773109243697477,0.18403361344537816,0.05042016806722689,0.05630252100840336,0.13781512605042018,0.05798319327731093,0.0453781512605042,0.01764705882352941,0.009243697478991597,0.1495798319327731,0.4184873949579832,0.06218487394957983,0.12605042016806722,0.10756302521008404,0.10252100840336134,0.25630252100840334,0.17647058823529413,0.17899159663865546,0.9025210084033614,0.01680672268907563,0.010084033613445379,0.008403361344537815,0.0025210084033613447,0.009243697478991597,0.126890756302521
2382,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,335.0,300.0,308.0,300.0,300.0,20.0,20.0,20.0,20.0,20.0,5.0,5.0,5.0,5.0,5.0,150.0,152.0,164.0,170.0,161.0,549,250,83,75,186.0,63.0,56.0,20.0,11.0,252.0,592.0,70.0,181.0,172.0,104.0,373.0,154.0,274.0,1322.0,1165.0,30.0,13.0,11.0,7.0,12.0,133.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.2534039334341906,0.22692889561270801,0.2329803328290469,0.22692889561270801,0.22692889561270801,0.015128593040847202,0.015128593040847202,0.015128593040847202,0.015128593040847202,0.015128593040847202,0.0037821482602118004,0.0037821482602118004,0.0037821482602118004,0.0037821482602118004,0.0037821482602118004,0.11346444780635401,0.11497730711043873,0.12405446293494705,0.12859304084720122,0.12178517397881997,0.4152798789712557,0.18910741301059,0.06278366111951589,0.056732223903177004,0.14069591527987896,0.047655068078668684,0.04236006051437216,0.015128593040847202,0.00832072617246596,0.19062027231467474,0.44780635400907715,0.0529500756429652,0.13691376701966718,0.13010590015128592,0.07866868381240545,0.2821482602118003,0.11649016641452345,0.20726172465960666,0.8812405446293494,0.0226928895612708,0.009833585476550681,0.00832072617246596,0.00529500756429652,0.009077155824508321,0.10060514372163389
2388,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,124.0,123.0,124.0,127.0,126.0,923,476,138,150,280.0,132.0,108.0,60.0,27.0,538.0,1150.0,228.0,397.0,269.0,316.0,673.0,356.0,439.0,2673.0,2239.0,40.0,52.0,22.0,14.0,22.0,427.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.16835016835016836,0.16835016835016836,0.16835016835016836,0.16835016835016836,0.16835016835016836,0.0018705574261129816,0.0018705574261129816,0.0018705574261129816,0.0018705574261129816,0.0018705574261129816,0.0018705574261129816,0.0018705574261129816,0.0018705574261129816,0.0018705574261129816,0.0018705574261129816,0.04638982416760194,0.04601571268237935,0.04638982416760194,0.04751215862326973,0.04713804713804714,0.3453049008604564,0.17807706696595585,0.051627384960718295,0.05611672278338945,0.10475121586232697,0.04938271604938271,0.04040404040404041,0.02244668911335578,0.010101010101010102,0.20127197904975683,0.43022820800598577,0.08529741863075196,0.14852225963337073,0.10063598952487841,0.11821922933034044,0.25177702955480735,0.1331836887392443,0.1642349420127198,0.8376356154133932,0.014964459408903853,0.01945379723157501,0.00823045267489712,0.005237560793116348,0.00823045267489712,0.15974560419004863
2390,350.0,316.0,357.0,400.0,362.0,336.0,320.0,370.0,385.0,350.0,345.0,300.0,350.0,300.0,350.0,80.0,81.0,77.0,67.0,69.0,20.0,20.0,35.0,49.0,49.0,816.0,822.0,826.0,827.0,818.0,3119,1835,620,441,1142.0,427.0,417.0,196.0,76.0,1465.0,3729.0,620.0,1200.0,961.0,1029.0,2192.0,1210.0,1543.0,8755.0,7714.0,179.0,120.0,65.0,53.0,132.0,958.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.03940605368360937,0.034266133637921185,0.03997715591090805,0.034266133637921185,0.03997715591090805,0.009137635636778984,0.00925185608223872,0.008794974300399772,0.007652769845802399,0.007881210736721872,0.002284408909194746,0.002284408909194746,0.003997715591090805,0.005596801827527128,0.005596801827527128,0.09320388349514563,0.09388920616790405,0.094346087949743,0.09446030839520274,0.09343232438606511,0.3562535693889206,0.20959451741861793,0.07081667618503712,0.050371216447744144,0.13043974871501998,0.04877213021130782,0.04762992575671045,0.02238720731010851,0.008680753854940035,0.16733295259851513,0.4259280411193604,0.07081667618503712,0.13706453455168474,0.10976584808680753,0.11753283837806967,0.2503712164477441,0.13820673900628214,0.17624214734437466,0.8810965162764135,0.020445459737292976,0.013706453455168474,0.0074243289548829245,0.0060536836093660765,0.015077098800685322,0.10942318675042832
2395,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,81.5,76.0,5.0,5.0,5.0,34.0,20.0,5.0,5.0,5.0,871.0,873.0,20.0,20.0,20.0,348,68,28,67,108.0,30.0,16.0,7.0,7.0,163.0,333.0,22.0,48.0,75.0,43.0,147.0,145.0,195.0,669.0,593.0,14.0,34.0,6.0,12.0,4.0,36.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.672645739910314,0.672645739910314,0.672645739910314,0.672645739910314,0.672645739910314,0.1218236173393124,0.11360239162929746,0.007473841554559043,0.007473841554559043,0.007473841554559043,0.05082212257100149,0.029895366218236172,0.007473841554559043,0.007473841554559043,0.007473841554559043,1.3019431988041854,1.304932735426009,0.029895366218236172,0.029895366218236172,0.029895366218236172,0.5201793721973094,0.10164424514200299,0.04185351270553064,0.10014947683109118,0.16143497757847533,0.04484304932735426,0.02391629297458894,0.01046337817638266,0.01046337817638266,0.2436472346786248,0.4977578475336323,0.03288490284005979,0.07174887892376682,0.11210762331838565,0.06427503736920777,0.21973094170403587,0.21674140508221226,0.2914798206278027,0.8863976083707026,0.02092675635276532,0.05082212257100149,0.008968609865470852,0.017937219730941704,0.005979073243647235,0.053811659192825115
2396,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,5.0,76.0,5.0,5.0,5.0,5.0,20.0,5.0,5.0,5.0,20.0,873.0,20.0,20.0,20.0,433,98,36,54,126.0,43.0,34.0,8.0,8.0,192.0,419.0,29.0,116.0,73.0,81.0,190.0,124.0,245.0,856.0,787.0,23.0,13.0,7.0,4.0,8.0,134.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.5257009345794392,0.5257009345794392,0.5257009345794392,0.5257009345794392,0.5257009345794392,0.005841121495327103,0.08878504672897196,0.005841121495327103,0.005841121495327103,0.005841121495327103,0.005841121495327103,0.02336448598130841,0.005841121495327103,0.005841121495327103,0.005841121495327103,0.02336448598130841,1.019859813084112,0.02336448598130841,0.02336448598130841,0.02336448598130841,0.5058411214953271,0.11448598130841121,0.04205607476635514,0.0630841121495327,0.14719626168224298,0.05023364485981308,0.0397196261682243,0.009345794392523364,0.009345794392523364,0.22429906542056074,0.4894859813084112,0.03387850467289719,0.13551401869158877,0.0852803738317757,0.09462616822429906,0.2219626168224299,0.14485981308411214,0.286214953271028,0.919392523364486,0.026869158878504672,0.015186915887850467,0.008177570093457943,0.004672897196261682,0.009345794392523364,0.15654205607476634
2400,231.0,226.0,224.0,286.0,298.0,207.0,198.0,200.0,250.0,300.0,280.0,270.0,250.0,245.0,255.0,96.0,106.0,155.0,80.0,112.0,20.0,20.0,36.0,57.0,44.0,917.0,930.0,991.0,983.0,992.0,3272,2179,663,471,1183.0,573.0,410.0,213.0,80.0,2051.0,4514.0,794.0,1357.0,1165.0,1285.0,2636.0,1215.0,1623.0,10083.0,8582.0,291.0,119.0,112.0,59.0,264.0,2050.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.027769513041753447,0.02677774471883368,0.024794208072994147,0.024298323911534265,0.025290092234454033,0.009520975900029753,0.01051274422294952,0.015372409005256372,0.007934146583358127,0.01110780521670138,0.0019835366458395317,0.0019835366458395317,0.0035703659625111574,0.005653079440642666,0.0043637806208469705,0.09094515521174254,0.09223445403153824,0.0982842408013488,0.09749082614301299,0.09838341763364078,0.32450659525934744,0.216106317564217,0.06575423980958048,0.04671228800952098,0.11732619260140831,0.05682832490330259,0.0406625012397104,0.021124665278191016,0.007934146583358127,0.203411683030844,0.44768422096598237,0.07874640483982942,0.13458296142021223,0.11554100962015273,0.12744222949518993,0.2614301299216503,0.12049985123475156,0.16096399880987802,0.8511355747297431,0.02886045819696519,0.011802043042745215,0.01110780521670138,0.005851433105226619,0.02618268372508182,0.203312506198552
2402,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,230.0,450.0,450.0,5.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,87.0,86.0,88.0,88.0,87.0,792,304,70,112,267.0,70.0,72.0,45.0,12.0,338.0,803.0,120.0,215.0,189.0,157.0,397.0,247.0,477.0,1789.0,1617.0,37.0,22.0,12.0,6.0,20.0,134.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.2515371716042482,0.2515371716042482,0.1285634432643935,0.2515371716042482,0.2515371716042482,0.002794857462269424,0.002794857462269424,0.011179429849077696,0.002794857462269424,0.002794857462269424,0.002794857462269424,0.002794857462269424,0.002794857462269424,0.002794857462269424,0.002794857462269424,0.048630519843487985,0.048071548351034096,0.049189491335941866,0.049189491335941866,0.048630519843487985,0.4427054220234768,0.16992733370598098,0.03912800447177194,0.0626048071548351,0.14924538848518726,0.03912800447177194,0.04024594745667971,0.02515371716042482,0.006707657909446618,0.18893236444941308,0.4488541084404695,0.06707657909446618,0.12017887087758525,0.10564561207378424,0.08775852431525992,0.2219116825041923,0.13806595863610957,0.26662940190050305,0.9038569032979318,0.02068194522079374,0.012297372833985467,0.006707657909446618,0.003353828954723309,0.011179429849077696,0.07490217998882057
2403,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,81.5,5.0,5.0,64.0,5.0,34.0,5.0,5.0,49.0,5.0,871.0,20.0,20.0,770.0,20.0,321,99,19,33,101.0,36.0,37.0,20.0,3.0,110.0,302.0,52.0,114.0,65.0,79.0,166.0,98.0,132.0,720.0,637.0,14.0,9.0,5.0,0.0,10.0,51.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.625,0.625,0.625,0.625,0.625,0.11319444444444444,0.006944444444444444,0.006944444444444444,0.08888888888888889,0.006944444444444444,0.04722222222222222,0.006944444444444444,0.006944444444444444,0.06805555555555555,0.006944444444444444,1.2097222222222221,0.027777777777777776,0.027777777777777776,1.0694444444444444,0.027777777777777776,0.44583333333333336,0.1375,0.02638888888888889,0.04583333333333333,0.14027777777777778,0.05,0.05138888888888889,0.027777777777777776,0.004166666666666667,0.1527777777777778,0.41944444444444445,0.07222222222222222,0.15833333333333333,0.09027777777777778,0.10972222222222222,0.23055555555555557,0.1361111111111111,0.18333333333333332,0.8847222222222222,0.019444444444444445,0.0125,0.006944444444444444,0.0,0.013888888888888888,0.07083333333333333
2404,705.0,725.0,724.0,233.0,211.0,705.0,725.0,724.0,255.0,188.0,450.0,450.0,450.0,450.0,250.0,5.0,5.0,5.0,5.0,20.0,5.0,5.0,5.0,20.0,20.0,98.0,95.0,94.0,93.0,100.0,933,270,43,102,323.0,67.0,49.0,27.0,16.0,413.0,891.0,74.0,182.0,140.0,112.0,424.0,266.0,643.0,1837.0,1628.0,24.0,33.0,15.0,12.0,14.0,93.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.24496461622210125,0.24496461622210125,0.24496461622210125,0.24496461622210125,0.1360914534567229,0.0027218290691344584,0.0027218290691344584,0.0027218290691344584,0.0027218290691344584,0.010887316276537834,0.0027218290691344584,0.0027218290691344584,0.0027218290691344584,0.010887316276537834,0.010887316276537834,0.053347849755035384,0.051714752313554706,0.05117038649972782,0.05062602068590093,0.05443658138268917,0.50789330430049,0.14697876973326074,0.023407729994556342,0.05552531301034295,0.17583015786608602,0.03647250952640174,0.026673924877517692,0.014697876973326075,0.008709853021230268,0.22482308111050625,0.48502994011976047,0.040283070223189985,0.09907457811649428,0.07621121393576484,0.06096897114861187,0.23081110506260208,0.1448013064779532,0.35002721829069133,0.8862275449101796,0.0130647795318454,0.017964071856287425,0.008165487207403375,0.0065323897659227,0.007621121393576484,0.05062602068590093
2409,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,450.0,450.0,450.0,450.0,81.5,5.0,75.5,5.0,70.5,34.0,5.0,43.0,5.0,45.0,871.0,20.0,826.0,20.0,821.0,454,102,33,54,95.0,42.0,50.0,16.0,29.0,148.0,388.0,89.0,181.0,161.0,116.0,272.0,121.0,98.0,1027.0,944.0,5.0,3.0,3.0,0.0,5.0,560.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.2433333333333333,0.1033333333333333,0.09,0.6388888888888888,0.25,0.25,0.1562499999999997,0.0999999999999999,116.0,116.2,116.2,116.9,117.8,0.43816942551119764,0.43816942551119764,0.43816942551119764,0.43816942551119764,0.43816942551119764,0.07935735150925025,0.004868549172346641,0.07351509250243428,0.004868549172346641,0.06864654333008763,0.033106134371957155,0.004868549172346641,0.04186952288218111,0.004868549172346641,0.043816942551119765,0.8481012658227848,0.019474196689386564,0.804284323271665,0.019474196689386564,0.7994157740993184,0.44206426484907496,0.09931840311587146,0.03213242453748783,0.05258033106134372,0.09250243427458617,0.04089581304771178,0.04868549172346641,0.01557935735150925,0.028237585199610515,0.14410905550146055,0.3777994157740993,0.0866601752677702,0.1762414800389484,0.15676728334956183,0.11295034079844206,0.26484907497565724,0.11781888997078871,0.09542356377799416,0.9191820837390458,0.004868549172346641,0.0029211295034079843,0.0029211295034079843,0.0,0.004868549172346641,0.5452775073028238
