postcode,skey,time_period,year,quarter,dwelling_type,median_price,mean_price,sales_no,Qdelta_median,Adelta_median,Qdelta_count,Adelta_count,rkey,median_rent_newb,new_bonds_no,total_bonds_no,Qdelta_median_rent,Qdelta_new_bonds,Adelta_median_rent,Adelta_new_bonds
2168,s135,2020 Q4,2020,Q4,Non Strata,670.0,684.0,88.0,0.0324,-0.0147,-0.12,0.2941,r134,400.0,162.0,2401.0,-0.0244,-0.1735,0.0,-0.243
2168,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,400.0,162.0,2401.0,-0.0244,-0.1735,0.0,-0.243
2170,s135,2020 Q4,2020,Q4,Total,675.0,676.0,382.0,0.0189,0.0075,0.1718,-0.0329,r134,400.0,1082.0,13060.0,0.0,-0.15,0.0,-0.108
2170,s135,2020 Q4,2020,Q4,Non Strata,800.0,836.0,210.0,0.0224,-0.0419,0.2,-0.0708,r134,400.0,1082.0,13060.0,0.0,-0.15,0.0,-0.108
2170,s135,2020 Q4,2020,Q4,Strata,490.0,481.0,172.0,0.0,0.0426,0.1391,0.0178,r134,400.0,1082.0,13060.0,0.0,-0.15,0.0,-0.108
2171,s135,2020 Q4,2020,Q4,Total,850.0,852.0,92.0,0.0897,0.0417,0.011,0.1948,r134,550.0,124.0,1780.0,0.0185,-0.0534,0.0185,-0.1565
2171,s135,2020 Q4,2020,Q4,Non Strata,852.0,856.0,90.0,0.0917,0.041,0.0227,0.1842,r134,550.0,124.0,1780.0,0.0185,-0.0534,0.0185,-0.1565
2171,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,550.0,124.0,1780.0,0.0185,-0.0534,0.0185,-0.1565
2172,s135,2020 Q4,2020,Q4,Total,733.0,733.0,5.0,,,,,r134,450.0,5.0,56.0,,,,
2172,s135,2020 Q4,2020,Q4,Non Strata,792.0,837.5,5.0,,,,,r134,450.0,5.0,56.0,,,,
2173,s135,2020 Q4,2020,Q4,Total,829.0,868.0,32.0,0.0166,-0.0018,-0.0588,-0.0857,r134,520.0,76.0,978.0,0.0,0.6522,0.0196,-0.1828
2173,s135,2020 Q4,2020,Q4,Non Strata,829.0,868.0,32.0,0.0166,-0.0018,-0.0588,-0.0588,r134,520.0,76.0,978.0,0.0,0.6522,0.0196,-0.1828
2174,s135,2020 Q4,2020,Q4,Total,671.0,725.0,76.0,-0.1961,0.0019,1.0541,2.4545,r134,530.0,99.0,680.0,-0.0185,0.0421,-0.0619,0.1928
2174,s135,2020 Q4,2020,Q4,Non Strata,833.0,806.0,51.0,-0.0362,0.1978,0.9615,1.8333,r134,530.0,99.0,680.0,-0.0185,0.0421,-0.0619,0.1928
2174,s135,2020 Q4,2020,Q4,Strata,548.0,559.0,20.0,-0.086,-0.1544,1.2727,5.25,r134,530.0,99.0,680.0,-0.0185,0.0421,-0.0619,0.1928
2175,s135,2020 Q4,2020,Q4,Total,733.0,733.0,5.0,,,,,r134,450.0,5.0,84.0,,,,
2175,s135,2020 Q4,2020,Q4,Non Strata,792.0,837.5,5.0,,,,,r134,450.0,5.0,84.0,,,,
2176,s135,2020 Q4,2020,Q4,Total,875.0,896.0,97.0,-0.0057,0.0769,0.3472,0.1829,r134,500.0,133.0,2422.0,0.0417,-0.184,0.0256,-0.2083
2176,s135,2020 Q4,2020,Q4,Non Strata,900.0,912.0,92.0,0.0162,0.1043,0.3529,0.15,r134,500.0,133.0,2422.0,0.0417,-0.184,0.0256,-0.2083
2176,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,500.0,133.0,2422.0,0.0417,-0.184,0.0256,-0.2083
2177,s135,2020 Q4,2020,Q4,Total,775.0,776.0,20.0,0.0157,0.0131,0.0769,0.037,r134,455.0,66.0,736.0,0.0111,-0.0149,-0.0319,0.4667
2177,s135,2020 Q4,2020,Q4,Non Strata,780.0,788.0,20.0,0.0196,0.0143,0.08,0.08,r134,455.0,66.0,736.0,0.0111,-0.0149,-0.0319,0.4667
2177,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,455.0,66.0,736.0,0.0111,-0.0149,-0.0319,0.4667
2178,s135,2020 Q4,2020,Q4,Total,733.0,733.0,5.0,,,,,r134,450.0,5.0,200.0,,,,
2178,s135,2020 Q4,2020,Q4,Non Strata,792.0,837.5,5.0,,,,,r134,450.0,5.0,200.0,,,,
2179,s135,2020 Q4,2020,Q4,Total,769.0,1026.0,68.0,-0.021,-0.0058,0.1148,0.5455,r134,550.0,115.0,972.0,0.0092,-0.0574,0.0577,0.7969
2179,s135,2020 Q4,2020,Q4,Non Strata,769.0,1026.0,68.0,-0.021,-0.0058,0.1148,0.5455,r134,550.0,115.0,972.0,0.0092,-0.0574,0.0577,0.7969
2190,s135,2020 Q4,2020,Q4,Total,912.0,916.0,57.0,-0.0272,-0.0098,-0.3049,-0.2083,r134,500.0,105.0,1444.0,0.0,0.2209,0.0,-0.1923
2190,s135,2020 Q4,2020,Q4,Non Strata,958.0,978.0,46.0,-0.0254,0.0186,-0.1786,-0.193,r134,500.0,105.0,1444.0,0.0,0.2209,0.0,-0.1923
2190,s135,2020 Q4,2020,Q4,Strata,675.0,655.0,20.0,0.0052,0.2162,-0.5769,-0.2667,r134,500.0,105.0,1444.0,0.0,0.2209,0.0,-0.1923
2191,s135,2020 Q4,2020,Q4,Total,714.0,901.0,20.0,-0.3514,-0.4522,0.375,0.0,r134,510.0,33.0,422.0,-0.0286,0.2692,-0.0239,0.1
2191,s135,2020 Q4,2020,Q4,Non Strata,792.0,837.5,5.0,,,,,r134,510.0,33.0,422.0,-0.0286,0.2692,-0.0239,0.1
2191,s135,2020 Q4,2020,Q4,Strata,670.0,667.0,20.0,-0.0563,-0.0596,1.6,2.25,r134,510.0,33.0,422.0,-0.0286,0.2692,-0.0239,0.1
2192,s135,2020 Q4,2020,Q4,Total,1200.0,3929.0,71.0,0.8321,0.7455,0.42,0.9722,r134,380.0,175.0,1909.0,0.0,-0.0223,-0.013,0.0938
2192,s135,2020 Q4,2020,Q4,Non Strata,1150.0,1148.0,20.0,0.15,0.1165,-0.2381,0.0,r134,380.0,175.0,1909.0,0.0,-0.0223,-0.013,0.0938
2192,s135,2020 Q4,2020,Q4,Strata,4872.0,4739.0,55.0,8.4602,6.5243,0.8966,1.75,r134,380.0,175.0,1909.0,0.0,-0.0223,-0.013,0.0938
2193,s135,2020 Q4,2020,Q4,Total,743.0,956.0,54.0,-0.325,0.0458,0.2558,0.0385,r134,460.0,282.0,2343.0,-0.0316,0.1016,-0.08,0.3824
2193,s135,2020 Q4,2020,Q4,Non Strata,1438.0,1342.0,20.0,-0.0417,-0.048,-0.04,0.2632,r134,460.0,282.0,2343.0,-0.0316,0.1016,-0.08,0.3824
2193,s135,2020 Q4,2020,Q4,Strata,650.0,647.0,20.0,-0.0152,-0.0166,0.6667,-0.0909,r134,460.0,282.0,2343.0,-0.0316,0.1016,-0.08,0.3824
2194,s135,2020 Q4,2020,Q4,Total,639.0,701.0,84.0,-0.0238,0.112,0.0769,-0.0769,r134,400.0,398.0,4332.0,-0.0244,-0.1691,-0.0476,-0.0149
2194,s135,2020 Q4,2020,Q4,Non Strata,1130.0,1242.0,20.0,-0.0484,0.0463,-0.25,0.0909,r134,400.0,398.0,4332.0,-0.0244,-0.1691,-0.0476,-0.0149
2194,s135,2020 Q4,2020,Q4,Strata,620.0,610.0,72.0,-0.0104,0.1273,0.1613,-0.1,r134,400.0,398.0,4332.0,-0.0244,-0.1691,-0.0476,-0.0149
2195,s135,2020 Q4,2020,Q4,Total,398.0,662.0,80.0,-0.047,-0.1048,0.3559,-0.0244,r134,320.0,373.0,4622.0,-0.0303,-0.0902,-0.0857,0.0478
2195,s135,2020 Q4,2020,Q4,Non Strata,1000.0,1081.0,20.0,0.1527,0.1312,-0.0556,-0.0556,r134,320.0,373.0,4622.0,-0.0303,-0.0902,-0.0857,0.0478
2195,s135,2020 Q4,2020,Q4,Strata,390.0,549.0,63.0,-0.0127,0.0,0.5366,-0.0156,r134,320.0,373.0,4622.0,-0.0303,-0.0902,-0.0857,0.0478
2196,s135,2020 Q4,2020,Q4,Total,850.0,852.0,101.0,0.1039,0.1111,0.0632,0.0978,r134,430.0,192.0,2632.0,0.0,-0.1312,0.0424,-0.1795
2196,s135,2020 Q4,2020,Q4,Non Strata,1060.0,1097.0,57.0,0.1247,0.2039,0.0962,0.0179,r134,430.0,192.0,2632.0,0.0,-0.1312,0.0424,-0.1795
2196,s135,2020 Q4,2020,Q4,Strata,488.0,535.0,44.0,-0.0441,0.0955,0.0233,0.2222,r134,430.0,192.0,2632.0,0.0,-0.1312,0.0424,-0.1795
2197,s135,2020 Q4,2020,Q4,Total,893.0,911.0,35.0,0.0818,0.0469,0.6667,0.9444,r134,465.0,47.0,564.0,-0.0606,-0.2419,-0.1842,-0.0962
2197,s135,2020 Q4,2020,Q4,Non Strata,903.0,919.0,34.0,0.0841,0.0587,0.7,0.8889,r134,465.0,47.0,564.0,-0.0606,-0.2419,-0.1842,-0.0962
2197,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,465.0,47.0,564.0,-0.0606,-0.2419,-0.1842,-0.0962
2198,s135,2020 Q4,2020,Q4,Total,922.0,930.0,20.0,0.0182,0.0325,0.0,0.0833,r134,585.0,44.0,461.0,0.1196,0.1579,0.0935,0.1
2198,s135,2020 Q4,2020,Q4,Non Strata,933.0,953.0,20.0,0.0304,0.0332,-0.0769,0.0909,r134,585.0,44.0,461.0,0.1196,0.1579,0.0935,0.1
2198,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,585.0,44.0,461.0,0.1196,0.1579,0.0935,0.1
2199,s135,2020 Q4,2020,Q4,Total,850.0,808.0,67.0,0.1107,0.052,0.8611,0.3958,r134,450.0,108.0,1424.0,0.0,-0.1628,-0.0426,-0.122
2199,s135,2020 Q4,2020,Q4,Non Strata,885.0,878.0,50.0,0.1062,0.0057,0.8519,0.3514,r134,450.0,108.0,1424.0,0.0,-0.1628,-0.0426,-0.122
2199,s135,2020 Q4,2020,Q4,Strata,595.0,604.0,20.0,0.0531,-0.0287,0.8889,0.5455,r134,450.0,108.0,1424.0,0.0,-0.1628,-0.0426,-0.122
2200,s135,2020 Q4,2020,Q4,Total,578.0,683.0,154.0,0.0471,-0.0367,-0.0494,0.0922,r134,420.0,473.0,5193.0,0.0,0.0194,-0.0233,0.0328
2200,s135,2020 Q4,2020,Q4,Non Strata,901.0,974.0,54.0,-0.0994,-0.0833,0.0189,0.0385,r134,420.0,473.0,5193.0,0.0,0.0194,-0.0233,0.0328
2200,s135,2020 Q4,2020,Q4,Strata,503.0,525.0,100.0,-0.0429,-0.0108,-0.0826,0.1236,r134,420.0,473.0,5193.0,0.0,0.0194,-0.0233,0.0328
2203,s135,2020 Q4,2020,Q4,Total,788.0,1077.0,57.0,0.0448,-0.1247,-0.0172,0.14,r134,450.0,314.0,2931.0,0.0,-0.0248,-0.0526,0.2314
2203,s135,2020 Q4,2020,Q4,Non Strata,1820.0,1827.0,20.0,0.1537,0.0898,0.125,-0.1429,r134,450.0,314.0,2931.0,0.0,-0.0248,-0.0526,0.2314
2203,s135,2020 Q4,2020,Q4,Strata,740.0,730.0,39.0,0.0423,0.0694,-0.0714,0.3448,r134,450.0,314.0,2931.0,0.0,-0.0248,-0.0526,0.2314
2204,s135,2020 Q4,2020,Q4,Total,1210.0,1193.0,119.0,0.3444,0.1863,0.5455,-0.063,r134,500.0,429.0,4301.0,-0.0385,-0.1686,-0.0654,-0.0467
2204,s135,2020 Q4,2020,Q4,Non Strata,1423.0,1519.0,62.0,0.0197,-0.029,0.8788,0.1698,r134,500.0,429.0,4301.0,-0.0385,-0.1686,-0.0654,-0.0467
2204,s135,2020 Q4,2020,Q4,Strata,770.0,840.0,57.0,0.0476,-0.0084,0.2955,-0.2297,r134,500.0,429.0,4301.0,-0.0385,-0.1686,-0.0654,-0.0467
2205,s135,2020 Q4,2020,Q4,Total,733.0,833.0,117.0,0.0574,-0.0084,0.3146,-0.1269,r134,500.0,689.0,4390.0,-0.0566,-0.06,-0.1597,0.4567
2205,s135,2020 Q4,2020,Q4,Non Strata,1190.0,1206.0,20.0,-0.0916,0.0611,0.6667,0.25,r134,500.0,689.0,4390.0,-0.0566,-0.06,-0.1597,0.4567
2205,s135,2020 Q4,2020,Q4,Strata,713.0,732.0,92.0,0.0595,-0.0172,0.2432,-0.193,r134,500.0,689.0,4390.0,-0.0566,-0.06,-0.1597,0.4567
2206,s135,2020 Q4,2020,Q4,Total,1528.0,1542.0,56.0,0.2269,0.0846,0.12,0.098,r134,600.0,88.0,1329.0,0.0,-0.2072,0.0,-0.1852
2206,s135,2020 Q4,2020,Q4,Non Strata,1610.0,1661.0,48.0,0.2385,0.1027,0.1707,0.2308,r134,600.0,88.0,1329.0,0.0,-0.2072,0.0,-0.1852
2206,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,600.0,88.0,1329.0,0.0,-0.2072,0.0,-0.1852
2207,s135,2020 Q4,2020,Q4,Total,1100.0,1045.0,103.0,0.0476,0.2222,0.2716,0.2716,r134,473.0,186.0,2097.0,-0.055,-0.0746,-0.055,-0.0262
2207,s135,2020 Q4,2020,Q4,Non Strata,1287.0,1291.0,64.0,0.042,-0.0063,0.3333,0.4884,r134,473.0,186.0,2097.0,-0.055,-0.0746,-0.055,-0.0262
2207,s135,2020 Q4,2020,Q4,Strata,600.0,640.0,39.0,-0.1004,-0.1429,0.1818,0.0263,r134,473.0,186.0,2097.0,-0.055,-0.0746,-0.055,-0.0262
2208,s135,2020 Q4,2020,Q4,Total,1257.0,1234.0,35.0,0.0052,0.063,0.6667,0.129,r134,530.0,69.0,866.0,-0.1017,-0.0676,0.0038,0.2545
2208,s135,2020 Q4,2020,Q4,Non Strata,1271.0,1311.0,31.0,-0.0109,0.0333,0.55,0.1481,r134,530.0,69.0,866.0,-0.1017,-0.0676,0.0038,0.2545
2208,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,530.0,69.0,866.0,-0.1017,-0.0676,0.0038,0.2545
2209,s135,2020 Q4,2020,Q4,Total,1000.0,996.0,51.0,0.046,-0.0909,0.7,0.0851,r134,470.0,123.0,1372.0,0.0,-0.1517,-0.0105,0.1284
2209,s135,2020 Q4,2020,Q4,Non Strata,1150.0,1170.0,33.0,0.0648,-0.0456,0.4348,-0.1316,r134,470.0,123.0,1372.0,0.0,-0.1517,-0.0105,0.1284
2209,s135,2020 Q4,2020,Q4,Strata,668.0,676.0,20.0,0.1314,-0.0111,1.5714,1.0,r134,470.0,123.0,1372.0,0.0,-0.1517,-0.0105,0.1284
2210,s135,2020 Q4,2020,Q4,Total,1040.0,1037.0,90.0,0.0976,0.1171,0.0714,-0.2308,r134,470.0,207.0,2172.0,0.0,-0.0505,-0.06,0.1129
2210,s135,2020 Q4,2020,Q4,Non Strata,1215.0,1240.0,56.0,0.0232,0.1045,0.1667,-0.2329,r134,470.0,207.0,2172.0,0.0,-0.0505,-0.06,0.1129
2210,s135,2020 Q4,2020,Q4,Strata,663.0,701.0,34.0,-0.0211,0.0352,-0.0556,-0.2273,r134,470.0,207.0,2172.0,0.0,-0.0505,-0.06,0.1129
2211,s135,2020 Q4,2020,Q4,Total,950.0,962.0,71.0,-0.0256,0.0215,0.3396,0.0923,r134,550.0,85.0,1266.0,0.0,-0.1237,0.0,-0.2411
2211,s135,2020 Q4,2020,Q4,Non Strata,990.0,1027.0,55.0,-0.0294,-0.0149,0.2791,0.1224,r134,550.0,85.0,1266.0,0.0,-0.1237,0.0,-0.2411
2211,s135,2020 Q4,2020,Q4,Strata,725.0,740.0,20.0,-0.0146,-0.0003,0.6,0.0,r134,550.0,85.0,1266.0,0.0,-0.1237,0.0,-0.2411
2212,s135,2020 Q4,2020,Q4,Total,1003.0,987.0,56.0,0.0287,0.0503,0.0566,0.0566,r134,590.0,94.0,1325.0,0.0727,-0.1826,0.0172,-0.1966
2212,s135,2020 Q4,2020,Q4,Non Strata,1026.0,1085.0,40.0,0.0364,0.0577,-0.1489,-0.1667,r134,590.0,94.0,1325.0,0.0727,-0.1826,0.0172,-0.1966
2212,s135,2020 Q4,2020,Q4,Strata,733.0,743.0,20.0,-0.0456,0.0317,1.6667,2.2,r134,590.0,94.0,1325.0,0.0727,-0.1826,0.0172,-0.1966
2213,s135,2020 Q4,2020,Q4,Total,1033.0,1050.0,99.0,0.0851,0.0705,0.125,0.1379,r134,550.0,107.0,1379.0,0.0476,-0.2132,-0.0435,-0.1157
2213,s135,2020 Q4,2020,Q4,Non Strata,1040.0,1070.0,89.0,0.0558,0.0612,0.0988,0.1867,r134,550.0,107.0,1379.0,0.0476,-0.2132,-0.0435,-0.1157
2213,s135,2020 Q4,2020,Q4,Strata,691.5,710.5,5.0,,,,,r134,550.0,107.0,1379.0,0.0476,-0.2132,-0.0435,-0.1157
2214,s135,2020 Q4,2020,Q4,Total,950.0,949.0,20.0,0.0734,0.0615,0.7,0.1333,r134,450.0,5.0,126.0,,,,
2214,s135,2020 Q4,2020,Q4,Non Strata,950.0,949.0,20.0,0.0734,0.0615,0.7,0.1333,r134,450.0,5.0,126.0,,,,
2216,s135,2020 Q4,2020,Q4,Total,740.0,870.0,138.0,0.0332,0.0144,0.4082,0.1311,r134,450.0,457.0,4344.0,-0.0426,-0.0786,-0.1,0.157
2216,s135,2020 Q4,2020,Q4,Non Strata,1275.0,1304.0,42.0,0.0625,0.0528,0.5556,0.0,r134,450.0,457.0,4344.0,-0.0426,-0.0786,-0.1,0.157
2216,s135,2020 Q4,2020,Q4,Strata,650.0,681.0,96.0,-0.0099,0.0228,0.3521,0.2,r134,450.0,457.0,4344.0,-0.0426,-0.0786,-0.1,0.157
2217,s135,2020 Q4,2020,Q4,Total,800.0,955.0,274.0,0.0256,0.1445,0.9433,1.9462,r134,430.0,479.0,4203.0,-0.0444,0.2188,-0.0947,0.2539
2217,s135,2020 Q4,2020,Q4,Non Strata,1565.0,1781.0,48.0,0.0868,-0.0264,0.7778,1.0,r134,430.0,479.0,4203.0,-0.0444,0.2188,-0.0947,0.2539
2217,s135,2020 Q4,2020,Q4,Strata,800.0,780.0,226.0,0.0922,0.2308,0.9825,2.2754,r134,430.0,479.0,4203.0,-0.0444,0.2188,-0.0947,0.2539
2218,s135,2020 Q4,2020,Q4,Total,716.0,864.0,59.0,0.0227,-0.0448,0.3111,0.0536,r134,420.0,183.0,2142.0,0.0,-0.1567,-0.087,-0.0711
2218,s135,2020 Q4,2020,Q4,Non Strata,1240.0,1237.0,20.0,0.0156,-0.0316,0.6667,0.1111,r134,420.0,183.0,2142.0,0.0,-0.1567,-0.087,-0.0711
2218,s135,2020 Q4,2020,Q4,Strata,650.0,672.0,39.0,0.0,-0.0641,0.1818,0.0263,r134,420.0,183.0,2142.0,0.0,-0.1567,-0.087,-0.0711
2219,s135,2020 Q4,2020,Q4,Total,900.0,1070.0,73.0,0.083,0.0778,-0.0759,0.2167,r134,500.0,120.0,1342.0,0.0,0.165,-0.0099,-0.0244
2219,s135,2020 Q4,2020,Q4,Non Strata,1540.0,1483.0,20.0,-0.0375,-0.0695,0.08,0.4211,r134,500.0,120.0,1342.0,0.0,0.165,-0.0099,-0.0244
2219,s135,2020 Q4,2020,Q4,Strata,780.0,827.0,46.0,0.0685,0.1143,-0.1481,0.122,r134,500.0,120.0,1342.0,0.0,0.165,-0.0099,-0.0244
2220,s135,2020 Q4,2020,Q4,Total,850.0,1294.0,133.0,0.0261,0.0759,0.4457,0.2091,r134,480.0,592.0,4546.0,0.0,-0.0263,-0.0769,0.2954
2220,s135,2020 Q4,2020,Q4,Non Strata,1653.0,1628.0,34.0,0.1596,0.1299,-0.0286,-0.1053,r134,480.0,592.0,4546.0,0.0,-0.0263,-0.0769,0.2954
2220,s135,2020 Q4,2020,Q4,Strata,715.0,1179.0,99.0,-0.0069,0.04,0.7368,0.375,r134,480.0,592.0,4546.0,0.0,-0.0263,-0.0769,0.2954
2221,s135,2020 Q4,2020,Q4,Total,1432.0,1483.0,82.0,-0.061,0.05,0.6735,0.3226,r134,530.0,73.0,912.0,0.0,-0.0135,-0.0862,-0.0135
2221,s135,2020 Q4,2020,Q4,Non Strata,1665.0,1796.0,54.0,0.0215,-0.032,0.3846,0.3171,r134,530.0,73.0,912.0,0.0,-0.0135,-0.0862,-0.0135
2221,s135,2020 Q4,2020,Q4,Strata,827.0,880.0,20.0,0.1376,0.079,1.8,0.3333,r134,530.0,73.0,912.0,0.0,-0.0135,-0.0862,-0.0135
2222,s135,2020 Q4,2020,Q4,Total,820.0,922.0,65.0,0.3758,0.3183,0.4773,0.2745,r134,393.0,150.0,1673.0,0.0195,0.1194,-0.0188,0.0417
2222,s135,2020 Q4,2020,Q4,Non Strata,1315.0,1334.0,20.0,0.0477,0.2644,1.0714,0.45,r134,393.0,150.0,1673.0,0.0195,0.1194,-0.0188,0.0417
2222,s135,2020 Q4,2020,Q4,Strata,543.0,589.0,36.0,-0.0269,-0.0432,0.2,0.1613,r134,393.0,150.0,1673.0,0.0195,0.1194,-0.0188,0.0417
2223,s135,2020 Q4,2020,Q4,Total,1118.0,1128.0,91.0,0.0361,0.0164,0.4219,0.1375,r134,430.0,189.0,2121.0,-0.0652,0.0328,-0.0115,0.125
2223,s135,2020 Q4,2020,Q4,Non Strata,1368.0,1486.0,50.0,0.0055,-0.0144,0.4286,0.0417,r134,430.0,189.0,2121.0,-0.0652,0.0328,-0.0115,0.125
2223,s135,2020 Q4,2020,Q4,Strata,662.0,692.0,41.0,-0.1191,0.0677,0.4138,0.2813,r134,430.0,189.0,2121.0,-0.0652,0.0328,-0.0115,0.125
2224,s135,2020 Q4,2020,Q4,Total,1400.0,1394.0,55.0,0.11,0.1452,0.1,0.1957,r134,700.0,71.0,884.0,-0.0141,-0.0658,-0.0278,-0.0274
2224,s135,2020 Q4,2020,Q4,Non Strata,1442.0,1554.0,37.0,0.0028,0.0371,0.0278,0.4231,r134,700.0,71.0,884.0,-0.0141,-0.0658,-0.0278,-0.0274
2224,s135,2020 Q4,2020,Q4,Strata,880.0,1064.0,20.0,0.2138,0.0898,0.2857,-0.1,r134,700.0,71.0,884.0,-0.0141,-0.0658,-0.0278,-0.0274
2225,s135,2020 Q4,2020,Q4,Total,1250.0,1324.0,20.0,-0.0385,-0.0191,-0.35,-0.3158,r134,688.0,20.0,143.0,0.0742,-0.0588,-0.0894,0.0
2225,s135,2020 Q4,2020,Q4,Non Strata,1250.0,1324.0,20.0,-0.0385,-0.0177,-0.35,-0.2778,r134,688.0,20.0,143.0,0.0742,-0.0588,-0.0894,0.0
2226,s135,2020 Q4,2020,Q4,Total,1150.0,1098.0,59.0,0.2658,0.0222,0.2292,0.0536,r134,600.0,53.0,655.0,0.0526,-0.1846,0.1374,-0.2206
2226,s135,2020 Q4,2020,Q4,Non Strata,1328.0,1348.0,36.0,0.1543,0.0881,0.2857,-0.0769,r134,600.0,53.0,655.0,0.0526,-0.1846,0.1374,-0.2206
2226,s135,2020 Q4,2020,Q4,Strata,745.0,707.0,20.0,0.0311,0.0362,0.15,0.3529,r134,600.0,53.0,655.0,0.0526,-0.1846,0.1374,-0.2206
2227,s135,2020 Q4,2020,Q4,Total,1150.0,1174.0,79.0,-0.0574,0.2105,0.4364,0.549,r134,600.0,85.0,1112.0,0.0619,-0.3561,0.1429,-0.2609
2227,s135,2020 Q4,2020,Q4,Non Strata,1365.0,1373.0,43.0,0.0748,0.0294,0.0,0.7917,r134,600.0,85.0,1112.0,0.0619,-0.3561,0.1429,-0.2609
2227,s135,2020 Q4,2020,Q4,Strata,938.0,937.0,36.0,0.3066,0.1364,2.0,0.3333,r134,600.0,85.0,1112.0,0.0619,-0.3561,0.1429,-0.2609
2228,s135,2020 Q4,2020,Q4,Total,915.0,1017.0,124.0,0.1841,0.1769,0.0508,0.1481,r134,550.0,193.0,2119.0,0.0185,0.0266,0.0891,0.0722
2228,s135,2020 Q4,2020,Q4,Non Strata,1348.0,1394.0,48.0,0.0365,0.0527,0.1429,0.1429,r134,550.0,193.0,2119.0,0.0185,0.0266,0.0891,0.0722
2228,s135,2020 Q4,2020,Q4,Strata,751.0,779.0,76.0,0.0359,0.0729,0.0,0.1515,r134,550.0,193.0,2119.0,0.0185,0.0266,0.0891,0.0722
2229,s135,2020 Q4,2020,Q4,Total,1420.0,1418.0,181.0,0.0902,0.1833,0.1753,0.2148,r134,550.0,245.0,2304.0,0.0,0.1136,0.0,-0.0121
2229,s135,2020 Q4,2020,Q4,Non Strata,1660.0,1852.0,97.0,0.0375,0.0641,0.2597,0.3472,r134,550.0,245.0,2304.0,0.0,0.1136,0.0,-0.0121
2229,s135,2020 Q4,2020,Q4,Strata,838.0,916.0,84.0,0.009,0.0469,0.0909,0.0909,r134,550.0,245.0,2304.0,0.0,0.1136,0.0,-0.0121
2230,s135,2020 Q4,2020,Q4,Total,985.0,1302.0,227.0,-0.1545,-0.2481,0.5338,0.5235,r134,530.0,397.0,4348.0,-0.0185,-0.2552,0.0392,-0.0681
2230,s135,2020 Q4,2020,Q4,Non Strata,2048.0,2097.0,74.0,0.1008,0.0905,0.5417,0.48,r134,530.0,397.0,4348.0,-0.0185,-0.2552,0.0392,-0.0681
2230,s135,2020 Q4,2020,Q4,Strata,845.0,918.0,153.0,0.0336,-0.043,0.53,0.5455,r134,530.0,397.0,4348.0,-0.0185,-0.2552,0.0392,-0.0681
2231,s135,2020 Q4,2020,Q4,Total,733.0,733.0,5.0,,,,,r134,450.0,5.0,97.0,,,,
2231,s135,2020 Q4,2020,Q4,Non Strata,792.0,837.5,5.0,,,,,r134,450.0,5.0,97.0,,,,
2232,s135,2020 Q4,2020,Q4,Total,910.0,950.0,179.0,0.0094,0.2215,0.0783,0.1854,r134,500.0,266.0,3246.0,0.0,-0.0828,0.0,-0.2926
2232,s135,2020 Q4,2020,Q4,Non Strata,1213.0,1242.0,83.0,0.0641,0.086,0.0921,0.537,r134,500.0,266.0,3246.0,0.0,-0.0828,0.0,-0.2926
2232,s135,2020 Q4,2020,Q4,Strata,680.0,696.0,96.0,0.0303,0.0195,0.0667,-0.0103,r134,500.0,266.0,3246.0,0.0,-0.0828,0.0,-0.2926
2233,s135,2020 Q4,2020,Q4,Total,970.0,942.0,129.0,0.0486,0.0543,0.1835,0.3299,r134,550.0,73.0,1045.0,0.0185,-0.2626,0.0,-0.2151
2233,s135,2020 Q4,2020,Q4,Non Strata,1028.0,1046.0,90.0,0.0421,0.0379,0.125,0.4286,r134,550.0,73.0,1045.0,0.0185,-0.2626,0.0,-0.2151
2233,s135,2020 Q4,2020,Q4,Strata,684.0,703.0,39.0,-0.0368,-0.093,0.3448,0.1471,r134,550.0,73.0,1045.0,0.0185,-0.2626,0.0,-0.2151
2234,s135,2020 Q4,2020,Q4,Total,1125.0,1143.0,115.0,0.0714,0.009,0.1735,0.4375,r134,630.0,53.0,815.0,0.05,-0.0862,-0.0597,-0.274
2234,s135,2020 Q4,2020,Q4,Non Strata,1200.0,1245.0,87.0,0.0811,0.0435,0.1013,0.2609,r134,630.0,53.0,815.0,0.05,-0.0862,-0.0597,-0.274
2234,s135,2020 Q4,2020,Q4,Strata,829.0,829.0,20.0,0.0694,-0.0307,0.4737,1.5455,r134,630.0,53.0,815.0,0.05,-0.0862,-0.0597,-0.274
2250,s135,2020 Q4,2020,Q4,Total,671.0,722.0,418.0,0.0325,0.1056,0.1977,0.4464,r134,435.0,605.0,7086.0,0.0357,-0.1418,0.0875,-0.0957
