postcode,LGA,mean_price 2020 Q1,mean_price 2020 Q2,mean_price 2020 Q3,mean_price 2020 Q4,mean_price 2021 Q1,median_price 2020 Q1,median_price 2020 Q2,median_price 2020 Q3,median_price 2020 Q4,median_price 2021 Q1,median_rent_newb 2020 Q1,median_rent_newb 2020 Q2,median_rent_newb 2020 Q3,median_rent_newb 2020 Q4,median_rent_newb 2021 Q1,new_bonds_no 2020 Q1,new_bonds_no 2020 Q2,new_bonds_no 2020 Q3,new_bonds_no 2020 Q4,new_bonds_no 2021 Q1,sales_no 2020 Q1,sales_no 2020 Q2,sales_no 2020 Q3,sales_no 2020 Q4,sales_no 2021 Q1,total_bonds_no 2020 Q1,total_bonds_no 2020 Q2,total_bonds_no 2020 Q3,total_bonds_no 2020 Q4,total_bonds_no 2021 Q1,hhold_count_2016,hhold_count_2021,hhold_count_delta,Births_16_21,Deaths_16_21,  Natural change,  Net Migration (all sources),population_2021,population_2016,pop_delta,Adult,Child,MiddleAge,Senior,Youth,INCP_LOW,INCP_MID,INCP_HIGH,INCP_NEG_NIL,CPRF_2,CPRF_3,CPRF_4,CPRF_5,CPRF_6+,CPRF_na,CPRF_TOTAL_FAM_NO,10yBonds% 2020 Q1,10yBonds% 2020 Q2,10yBonds% 2020 Q3,10yBonds% 2020 Q4,10yBonds% 2021 Q1,2yBonds% 2020 Q1,2yBonds% 2020 Q2,2yBonds% 2020 Q3,2yBonds% 2020 Q4,2yBonds% 2021 Q1,Rate 2020 Q1,Rate 2020 Q2,Rate 2020 Q3,Rate 2020 Q4,Rate 2021 Q1,constr_index 2020 Q1,constr_index 2020 Q2,constr_index 2020 Q3,constr_index 2020 Q4,constr_index 2021 Q1
2173,CAMPBELLTOWN,805.0,807.0,849.0,868.0,873.0,798.0,785.0,815.0,829.0,853.0,520.0,520.0,520.0,520.0,540.0,83.0,73.0,46.0,76.0,74.0,20.0,20.0,34.0,32.0,20.0,978.0,987.0,973.0,978.0,974.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,3538,3964,1618,1329,1071.0,921.0,1244.0,450.0,121.0,883.0,4695.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2173,LIVERPOOL,805.0,807.0,849.0,868.0,873.0,798.0,785.0,815.0,829.0,853.0,520.0,520.0,520.0,520.0,540.0,83.0,73.0,46.0,76.0,74.0,20.0,20.0,34.0,32.0,20.0,978.0,987.0,973.0,978.0,974.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,3538,3964,1618,1329,1071.0,921.0,1244.0,450.0,121.0,883.0,4695.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2173,SUTHERLAND SHIRE,805.0,807.0,849.0,868.0,873.0,798.0,785.0,815.0,829.0,853.0,520.0,520.0,520.0,520.0,540.0,83.0,73.0,46.0,76.0,74.0,20.0,20.0,34.0,32.0,20.0,978.0,987.0,973.0,978.0,974.0,81081,86870,5789,14670.0,7300.0,7370.0,5392.0,239223.0,226461.0,12762.0,1260,2112,3363,5724,302,3538,3964,1618,1329,1071.0,921.0,1244.0,450.0,121.0,883.0,4695.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2179,CAMPBELLTOWN,764.0,1849.0,1446.0,1026.0,1481.0,420.0,835.0,798.0,769.0,785.0,530.0,540.0,545.0,550.0,560.0,95.0,105.0,122.0,115.0,89.0,20.0,20.0,54.0,68.0,62.0,729.0,793.0,893.0,972.0,1008.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,2271,1452,364,558,601.0,360.0,310.0,196.0,114.0,795.0,2366.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2179,LIVERPOOL,764.0,1849.0,1446.0,1026.0,1481.0,420.0,835.0,798.0,769.0,785.0,530.0,540.0,545.0,550.0,560.0,95.0,105.0,122.0,115.0,89.0,20.0,20.0,54.0,68.0,62.0,729.0,793.0,893.0,972.0,1008.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,2271,1452,364,558,601.0,360.0,310.0,196.0,114.0,795.0,2366.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2179,CAMDEN,764.0,1849.0,1446.0,1026.0,1481.0,420.0,835.0,798.0,769.0,785.0,530.0,540.0,545.0,550.0,560.0,95.0,105.0,122.0,115.0,89.0,20.0,20.0,54.0,68.0,62.0,729.0,793.0,893.0,972.0,1008.0,25954,42327,16373,7955.0,1697.0,6258.0,41125.0,127647.0,80264.0,47383.0,17849,10234,9171,5218,4911,2271,1452,364,558,601.0,360.0,310.0,196.0,114.0,795.0,2366.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2508,CAMPBELLTOWN,948.0,911.0,901.0,976.0,1061.0,868.0,895.0,905.0,911.0,1010.0,550.0,550.0,550.0,600.0,550.0,34.0,52.0,40.0,31.0,35.0,34.0,20.0,31.0,48.0,20.0,373.0,384.0,396.0,397.0,384.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,2511,2116,1212,627,860.0,555.0,724.0,248.0,60.0,696.0,3140.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2508,SUTHERLAND SHIRE,948.0,911.0,901.0,976.0,1061.0,868.0,895.0,905.0,911.0,1010.0,550.0,550.0,550.0,600.0,550.0,34.0,52.0,40.0,31.0,35.0,34.0,20.0,31.0,48.0,20.0,373.0,384.0,396.0,397.0,384.0,81081,86870,5789,14670.0,7300.0,7370.0,5392.0,239223.0,226461.0,12762.0,1260,2112,3363,5724,302,2511,2116,1212,627,860.0,555.0,724.0,248.0,60.0,696.0,3140.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2508,WOLLONGONG,948.0,911.0,901.0,976.0,1061.0,868.0,895.0,905.0,911.0,1010.0,550.0,550.0,550.0,600.0,550.0,34.0,52.0,40.0,31.0,35.0,34.0,20.0,31.0,48.0,20.0,373.0,384.0,396.0,397.0,384.0,81323,87168,5845,13169.0,8298.0,4871.0,7480.0,222745.0,210394.0,12351.0,4643,1772,2339,4078,-483,2511,2116,1212,627,860.0,555.0,724.0,248.0,60.0,696.0,3140.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2508,WOLLONDILLY,948.0,911.0,901.0,976.0,1061.0,868.0,895.0,905.0,911.0,1010.0,550.0,550.0,550.0,600.0,550.0,34.0,52.0,40.0,31.0,35.0,34.0,20.0,31.0,48.0,20.0,373.0,384.0,396.0,397.0,384.0,16516,18402,1886,3552.0,1236.0,2316.0,1970.0,54140.0,49854.0,4286.0,748,553,986,1804,192,2511,2116,1212,627,860.0,555.0,724.0,248.0,60.0,696.0,3140.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2557,CAMPBELLTOWN,719.0,772.0,833.0,823.0,848.0,720.0,750.0,753.0,762.0,800.0,520.0,505.0,530.0,550.0,540.0,139.0,100.0,134.0,146.0,117.0,65.0,36.0,66.0,85.0,61.0,1183.0,1221.0,1302.0,1368.0,1395.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,2413,2317,770,773,887.0,549.0,536.0,289.0,113.0,661.0,3025.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2557,LIVERPOOL,719.0,772.0,833.0,823.0,848.0,720.0,750.0,753.0,762.0,800.0,520.0,505.0,530.0,550.0,540.0,139.0,100.0,134.0,146.0,117.0,65.0,36.0,66.0,85.0,61.0,1183.0,1221.0,1302.0,1368.0,1395.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,2413,2317,770,773,887.0,549.0,536.0,289.0,113.0,661.0,3025.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2557,CAMDEN,719.0,772.0,833.0,823.0,848.0,720.0,750.0,753.0,762.0,800.0,520.0,505.0,530.0,550.0,540.0,139.0,100.0,134.0,146.0,117.0,65.0,36.0,66.0,85.0,61.0,1183.0,1221.0,1302.0,1368.0,1395.0,25954,42327,16373,7955.0,1697.0,6258.0,41125.0,127647.0,80264.0,47383.0,17849,10234,9171,5218,4911,2413,2317,770,773,887.0,549.0,536.0,289.0,113.0,661.0,3025.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2558,CAMPBELLTOWN,631.0,629.0,619.0,623.0,674.0,623.0,639.0,622.0,616.0,672.0,405.0,420.0,413.0,430.0,420.0,50.0,55.0,52.0,41.0,42.0,20.0,20.0,34.0,20.0,39.0,631.0,646.0,656.0,650.0,650.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,3878,3033,615,877,1088.0,834.0,709.0,320.0,150.0,918.0,4013.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2559,CAMPBELLTOWN,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,418.0,370.0,450.0,510.0,5.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,88.0,97.0,102.0,98.0,100.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,1047,261,49,253,196.0,151.0,116.0,82.0,82.0,384.0,1011.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2560,CAMPBELLTOWN,574.0,574.0,569.0,598.0,639.0,580.0,575.0,565.0,605.0,649.0,390.0,390.0,390.0,400.0,400.0,745.0,698.0,710.0,596.0,597.0,219.0,191.0,279.0,316.0,337.0,7306.0,7435.0,7622.0,7676.0,7658.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,27187,17882,4197,6243,8389.0,4860.0,4158.0,1910.0,1119.0,8776.0,29219.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2560,WOLLONGONG,574.0,574.0,569.0,598.0,639.0,580.0,575.0,565.0,605.0,649.0,390.0,390.0,390.0,400.0,400.0,745.0,698.0,710.0,596.0,597.0,219.0,191.0,279.0,316.0,337.0,7306.0,7435.0,7622.0,7676.0,7658.0,81323,87168,5845,13169.0,8298.0,4871.0,7480.0,222745.0,210394.0,12351.0,4643,1772,2339,4078,-483,27187,17882,4197,6243,8389.0,4860.0,4158.0,1910.0,1119.0,8776.0,29219.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2560,WOLLONDILLY,574.0,574.0,569.0,598.0,639.0,580.0,575.0,565.0,605.0,649.0,390.0,390.0,390.0,400.0,400.0,745.0,698.0,710.0,596.0,597.0,219.0,191.0,279.0,316.0,337.0,7306.0,7435.0,7622.0,7676.0,7658.0,16516,18402,1886,3552.0,1236.0,2316.0,1970.0,54140.0,49854.0,4286.0,748,553,986,1804,192,27187,17882,4197,6243,8389.0,4860.0,4158.0,1910.0,1119.0,8776.0,29219.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2564,CAMPBELLTOWN,517.0,559.0,602.0,581.0,693.0,524.0,553.0,626.0,595.0,711.0,380.0,365.0,380.0,380.0,380.0,82.0,75.0,81.0,77.0,71.0,20.0,20.0,38.0,31.0,36.0,961.0,968.0,986.0,998.0,983.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,5189,2768,460,1349,1234.0,907.0,879.0,329.0,219.0,1689.0,5263.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2565,CAMPBELLTOWN,684.0,647.0,662.0,719.0,734.0,673.0,678.0,680.0,700.0,750.0,435.0,440.0,460.0,480.0,500.0,230.0,192.0,255.0,257.0,211.0,50.0,67.0,79.0,121.0,106.0,2143.0,2176.0,2295.0,2427.0,2458.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,6560,4849,1289,1887,2007.0,1322.0,1252.0,502.0,251.0,2186.0,7519.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2565,LIVERPOOL,684.0,647.0,662.0,719.0,734.0,673.0,678.0,680.0,700.0,750.0,435.0,440.0,460.0,480.0,500.0,230.0,192.0,255.0,257.0,211.0,50.0,67.0,79.0,121.0,106.0,2143.0,2176.0,2295.0,2427.0,2458.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,6560,4849,1289,1887,2007.0,1322.0,1252.0,502.0,251.0,2186.0,7519.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2566,CAMPBELLTOWN,643.0,606.0,612.0,643.0,713.0,658.0,610.0,615.0,650.0,718.0,400.0,420.0,400.0,430.0,405.0,144.0,135.0,152.0,113.0,126.0,66.0,59.0,66.0,79.0,88.0,1729.0,1746.0,1756.0,1759.0,1764.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,9025,6468,1307,2528,2520.0,1727.0,1799.0,727.0,372.0,2281.0,9434.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2566,CAMDEN,643.0,606.0,612.0,643.0,713.0,658.0,610.0,615.0,650.0,718.0,400.0,420.0,400.0,430.0,405.0,144.0,135.0,152.0,113.0,126.0,66.0,59.0,66.0,79.0,88.0,1729.0,1746.0,1756.0,1759.0,1764.0,25954,42327,16373,7955.0,1697.0,6258.0,41125.0,127647.0,80264.0,47383.0,17849,10234,9171,5218,4911,9025,6468,1307,2528,2520.0,1727.0,1799.0,727.0,372.0,2281.0,9434.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2567,CAMPBELLTOWN,789.0,770.0,783.0,840.0,898.0,751.0,725.0,750.0,762.0,840.0,470.0,475.0,470.0,490.0,485.0,186.0,183.0,167.0,183.0,161.0,91.0,93.0,172.0,180.0,153.0,2283.0,2295.0,2311.0,2301.0,2302.0,54671,62223,7552,13590.0,3545.0,10045.0,8440.0,180051.0,161566.0,18485.0,6975,4348,1871,5487,-197,10678,9841,3963,2871,3356.0,2426.0,3006.0,1287.0,471.0,2524.0,13076.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2567,CAMDEN,789.0,770.0,783.0,840.0,898.0,751.0,725.0,750.0,762.0,840.0,470.0,475.0,470.0,490.0,485.0,186.0,183.0,167.0,183.0,161.0,91.0,93.0,172.0,180.0,153.0,2283.0,2295.0,2311.0,2301.0,2302.0,25954,42327,16373,7955.0,1697.0,6258.0,41125.0,127647.0,80264.0,47383.0,17849,10234,9171,5218,4911,10678,9841,3963,2871,3356.0,2426.0,3006.0,1287.0,471.0,2524.0,13076.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2168,LIVERPOOL,652.0,658.0,647.0,683.0,736.0,640.0,650.0,645.0,670.0,710.0,400.0,420.0,410.0,400.0,450.0,193.0,161.0,196.0,162.0,138.0,67.0,53.0,104.0,89.0,84.0,2321.0,2322.0,2392.0,2401.0,2372.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,16828,7857,1256,4588,3269.0,2517.0,2558.0,1486.0,957.0,4119.0,14906.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2171,LIVERPOOL,799.0,796.0,794.0,852.0,902.0,820.0,784.0,780.0,850.0,858.0,525.0,550.0,540.0,550.0,550.0,141.0,139.0,131.0,124.0,131.0,55.0,40.0,91.0,92.0,73.0,1685.0,1702.0,1736.0,1780.0,1775.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,9797,8404,2663,3540,2118.0,2025.0,2822.0,1432.0,595.0,1728.0,10724.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2174,LIVERPOOL,778.0,725.0,799.0,725.0,760.0,820.0,725.0,835.0,671.0,712.0,560.0,580.0,540.0,530.0,500.0,76.0,57.0,95.0,99.0,91.0,20.0,5.0,37.0,76.0,62.0,534.0,543.0,599.0,680.0,720.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,470,565,202,276,145.0,143.0,190.0,79.0,35.0,115.0,703.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2556,LIVERPOOL,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,660.0,583.0,450.0,600.0,5.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,129.0,134.0,141.0,136.0,139.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,867,593,170,266,243.0,128.0,148.0,87.0,48.0,185.0,847.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2556,CAMDEN,705.0,725.0,724.0,733.0,760.5,705.0,725.0,724.0,733.0,760.5,450.0,660.0,583.0,450.0,600.0,5.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,129.0,134.0,141.0,136.0,139.0,25954,42327,16373,7955.0,1697.0,6258.0,41125.0,127647.0,80264.0,47383.0,17849,10234,9171,5218,4911,867,593,170,266,243.0,128.0,148.0,87.0,48.0,185.0,847.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2570,LIVERPOOL,773.0,776.0,786.0,802.0,883.0,713.0,720.0,720.0,780.0,825.0,500.0,500.0,500.0,520.0,520.0,436.0,374.0,410.0,413.0,376.0,185.0,166.0,263.0,308.0,235.0,3552.0,3645.0,3809.0,3874.0,3947.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,11296,10180,4384,2597,4238.0,2458.0,2577.0,1187.0,445.0,3562.0,14471.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2570,CAMDEN,773.0,776.0,786.0,802.0,883.0,713.0,720.0,720.0,780.0,825.0,500.0,500.0,500.0,520.0,520.0,436.0,374.0,410.0,413.0,376.0,185.0,166.0,263.0,308.0,235.0,3552.0,3645.0,3809.0,3874.0,3947.0,25954,42327,16373,7955.0,1697.0,6258.0,41125.0,127647.0,80264.0,47383.0,17849,10234,9171,5218,4911,11296,10180,4384,2597,4238.0,2458.0,2577.0,1187.0,445.0,3562.0,14471.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2570,WOLLONDILLY,773.0,776.0,786.0,802.0,883.0,713.0,720.0,720.0,780.0,825.0,500.0,500.0,500.0,520.0,520.0,436.0,374.0,410.0,413.0,376.0,185.0,166.0,263.0,308.0,235.0,3552.0,3645.0,3809.0,3874.0,3947.0,16516,18402,1886,3552.0,1236.0,2316.0,1970.0,54140.0,49854.0,4286.0,748,553,986,1804,192,11296,10180,4384,2597,4238.0,2458.0,2577.0,1187.0,445.0,3562.0,14471.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2745,LIVERPOOL,808.0,765.0,810.0,849.0,826.0,785.0,740.0,750.0,790.0,820.0,498.0,483.0,480.0,498.0,515.0,156.0,186.0,149.0,152.0,156.0,79.0,64.0,111.0,136.0,115.0,1880.0,1906.0,1953.0,1971.0,1987.0,66436,80626,14190,18206.0,4513.0,13693.0,25646.0,251322.0,211983.0,39339.0,13171,7915,8438,6857,2957,7826,7804,3363,2162,2666.0,1909.0,2141.0,949.0,387.0,2063.0,10113.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2745,CAMDEN,808.0,765.0,810.0,849.0,826.0,785.0,740.0,750.0,790.0,820.0,498.0,483.0,480.0,498.0,515.0,156.0,186.0,149.0,152.0,156.0,79.0,64.0,111.0,136.0,115.0,1880.0,1906.0,1953.0,1971.0,1987.0,25954,42327,16373,7955.0,1697.0,6258.0,41125.0,127647.0,80264.0,47383.0,17849,10234,9171,5218,4911,7826,7804,3363,2162,2666.0,1909.0,2141.0,949.0,387.0,2063.0,10113.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
2745,WOLLONDILLY,808.0,765.0,810.0,849.0,826.0,785.0,740.0,750.0,790.0,820.0,498.0,483.0,480.0,498.0,515.0,156.0,186.0,149.0,152.0,156.0,79.0,64.0,111.0,136.0,115.0,1880.0,1906.0,1953.0,1971.0,1987.0,16516,18402,1886,3552.0,1236.0,2316.0,1970.0,54140.0,49854.0,4286.0,748,553,986,1804,192,7826,7804,3363,2162,2666.0,1909.0,2141.0,949.0,387.0,2063.0,10113.0,1.0066666666666666,0.8966666666666666,0.89,0.89,1.3533333333333335,0.6166666666666667,0.24,0.24333333333333332,0.10333333333333333,0.09000000000000001,0.6388888888888888,0.25,0.25,0.15625,0.1,116.0,116.2,116.2,116.9,117.8
