Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by INCP Total Personal Income (weekly)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"Counting","POA (UR)","INCP Total Personal Income (weekly)","Count",
"Persons Place of Usual Residence","2522, NSW","$800-$999 ($41,600-$51,999)",4
"Persons Place of Usual Residence","2522, NSW","$1,000-$1,249 ($52,000-$64,999)",5
"Persons Place of Usual Residence","2522, NSW","$1,250-$1,499 ($65,000-$77,999)",0
"Persons Place of Usual Residence","2522, NSW","$1,500-$1,749 ($78,000-$90,999)",0
"Persons Place of Usual Residence","2522, NSW","$1,750-$1,999 ($91,000-$103,999)",0
"Persons Place of Usual Residence","2522, NSW","$2,000-$2,999 ($104,000-$155,999)",0
"Persons Place of Usual Residence","2522, NSW","$3,000 or more ($156,000 or more)",0
"Persons Place of Usual Residence","2522, NSW","Not stated",6
"Persons Place of Usual Residence","2522, NSW","Not applicable",0
"Persons Place of Usual Residence","2522, NSW","Total",300
"Persons Place of Usual Residence","2525, NSW","Negative income",40
"Persons Place of Usual Residence","2525, NSW","Nil income",777
"Persons Place of Usual Residence","2525, NSW","$1-$149 ($1-$7,799)",500
"Persons Place of Usual Residence","2525, NSW","$150-$299 ($7,800-$15,599)",719
"Persons Place of Usual Residence","2525, NSW","$300-$399 ($15,600-$20,799)",813
"Persons Place of Usual Residence","2525, NSW","$400-$499 ($20,800-$25,999)",764
"Persons Place of Usual Residence","2525, NSW","$500-$649 ($26,000-$33,799)",768
"Persons Place of Usual Residence","2525, NSW","$650-$799 ($33,800-$41,599)",679
"Persons Place of Usual Residence","2525, NSW","$800-$999 ($41,600-$51,999)",708
"Persons Place of Usual Residence","2525, NSW","$1,000-$1,249 ($52,000-$64,999)",725
"Persons Place of Usual Residence","2525, NSW","$1,250-$1,499 ($65,000-$77,999)",522
"Persons Place of Usual Residence","2525, NSW","$1,500-$1,749 ($78,000-$90,999)",502
"Persons Place of Usual Residence","2525, NSW","$1,750-$1,999 ($91,000-$103,999)",388
"Persons Place of Usual Residence","2525, NSW","$2,000-$2,999 ($104,000-$155,999)",557
"Persons Place of Usual Residence","2525, NSW","$3,000 or more ($156,000 or more)",257
"Persons Place of Usual Residence","2525, NSW","Not stated",547
"Persons Place of Usual Residence","2525, NSW","Not applicable",2287
"Persons Place of Usual Residence","2525, NSW","Total",11564
"Persons Place of Usual Residence","2526, NSW","Negative income",48
"Persons Place of Usual Residence","2526, NSW","Nil income",1042
"Persons Place of Usual Residence","2526, NSW","$1-$149 ($1-$7,799)",671
"Persons Place of Usual Residence","2526, NSW","$150-$299 ($7,800-$15,599)",982
"Persons Place of Usual Residence","2526, NSW","$300-$399 ($15,600-$20,799)",1162
"Persons Place of Usual Residence","2526, NSW","$400-$499 ($20,800-$25,999)",1352
"Persons Place of Usual Residence","2526, NSW","$500-$649 ($26,000-$33,799)",950
"Persons Place of Usual Residence","2526, NSW","$650-$799 ($33,800-$41,599)",934
"Persons Place of Usual Residence","2526, NSW","$800-$999 ($41,600-$51,999)",995
"Persons Place of Usual Residence","2526, NSW","$1,000-$1,249 ($52,000-$64,999)",961
"Persons Place of Usual Residence","2526, NSW","$1,250-$1,499 ($65,000-$77,999)",701
"Persons Place of Usual Residence","2526, NSW","$1,500-$1,749 ($78,000-$90,999)",611
"Persons Place of Usual Residence","2526, NSW","$1,750-$1,999 ($91,000-$103,999)",506
"Persons Place of Usual Residence","2526, NSW","$2,000-$2,999 ($104,000-$155,999)",697
"Persons Place of Usual Residence","2526, NSW","$3,000 or more ($156,000 or more)",298
"Persons Place of Usual Residence","2526, NSW","Not stated",801
"Persons Place of Usual Residence","2526, NSW","Not applicable",2931
"Persons Place of Usual Residence","2526, NSW","Total",15629
"Persons Place of Usual Residence","2527, NSW","Negative income",65
"Persons Place of Usual Residence","2527, NSW","Nil income",1460
"Persons Place of Usual Residence","2527, NSW","$1-$149 ($1-$7,799)",809
"Persons Place of Usual Residence","2527, NSW","$150-$299 ($7,800-$15,599)",1184
"Persons Place of Usual Residence","2527, NSW","$300-$399 ($15,600-$20,799)",1706
"Persons Place of Usual Residence","2527, NSW","$400-$499 ($20,800-$25,999)",1545
"Persons Place of Usual Residence","2527, NSW","$500-$649 ($26,000-$33,799)",1437
"Persons Place of Usual Residence","2527, NSW","$650-$799 ($33,800-$41,599)",1396
"Persons Place of Usual Residence","2527, NSW","$800-$999 ($41,600-$51,999)",1466
"Persons Place of Usual Residence","2527, NSW","$1,000-$1,249 ($52,000-$64,999)",1507
"Persons Place of Usual Residence","2527, NSW","$1,250-$1,499 ($65,000-$77,999)",932
"Persons Place of Usual Residence","2527, NSW","$1,500-$1,749 ($78,000-$90,999)",787
"Persons Place of Usual Residence","2527, NSW","$1,750-$1,999 ($91,000-$103,999)",581
"Persons Place of Usual Residence","2527, NSW","$2,000-$2,999 ($104,000-$155,999)",674
"Persons Place of Usual Residence","2527, NSW","$3,000 or more ($156,000 or more)",161
"Persons Place of Usual Residence","2527, NSW","Not stated",1215
"Persons Place of Usual Residence","2527, NSW","Not applicable",4454
"Persons Place of Usual Residence","2527, NSW","Total",21381
"Persons Place of Usual Residence","2528, NSW","Negative income",91
"Persons Place of Usual Residence","2528, NSW","Nil income",1434
"Persons Place of Usual Residence","2528, NSW","$1-$149 ($1-$7,799)",694
"Persons Place of Usual Residence","2528, NSW","$150-$299 ($7,800-$15,599)",1734
"Persons Place of Usual Residence","2528, NSW","$300-$399 ($15,600-$20,799)",2819
"Persons Place of Usual Residence","2528, NSW","$400-$499 ($20,800-$25,999)",2364
"Persons Place of Usual Residence","2528, NSW","$500-$649 ($26,000-$33,799)",1781
"Persons Place of Usual Residence","2528, NSW","$650-$799 ($33,800-$41,599)",1639
"Persons Place of Usual Residence","2528, NSW","$800-$999 ($41,600-$51,999)",1438
"Persons Place of Usual Residence","2528, NSW","$1,000-$1,249 ($52,000-$64,999)",1250
"Persons Place of Usual Residence","2528, NSW","$1,250-$1,499 ($65,000-$77,999)",809
"Persons Place of Usual Residence","2528, NSW","$1,500-$1,749 ($78,000-$90,999)",638
"Persons Place of Usual Residence","2528, NSW","$1,750-$1,999 ($91,000-$103,999)",406
"Persons Place of Usual Residence","2528, NSW","$2,000-$2,999 ($104,000-$155,999)",483
"Persons Place of Usual Residence","2528, NSW","$3,000 or more ($156,000 or more)",196
"Persons Place of Usual Residence","2528, NSW","Not stated",1893
"Persons Place of Usual Residence","2528, NSW","Not applicable",4113
"Persons Place of Usual Residence","2528, NSW","Total",23773
"Persons Place of Usual Residence","2529, NSW","Negative income",66
"Persons Place of Usual Residence","2529, NSW","Nil income",1849
"Persons Place of Usual Residence","2529, NSW","$1-$149 ($1-$7,799)",960
"Persons Place of Usual Residence","2529, NSW","$150-$299 ($7,800-$15,599)",1390
"Persons Place of Usual Residence","2529, NSW","$300-$399 ($15,600-$20,799)",2127
"Persons Place of Usual Residence","2529, NSW","$400-$499 ($20,800-$25,999)",1722
"Persons Place of Usual Residence","2529, NSW","$500-$649 ($26,000-$33,799)",1676
"Persons Place of Usual Residence","2529, NSW","$650-$799 ($33,800-$41,599)",1639
"Persons Place of Usual Residence","2529, NSW","$800-$999 ($41,600-$51,999)",1698
"Persons Place of Usual Residence","2529, NSW","$1,000-$1,249 ($52,000-$64,999)",1736
"Persons Place of Usual Residence","2529, NSW","$1,250-$1,499 ($65,000-$77,999)",1154
"Persons Place of Usual Residence","2529, NSW","$1,500-$1,749 ($78,000-$90,999)",1007
"Persons Place of Usual Residence","2529, NSW","$1,750-$1,999 ($91,000-$103,999)",794
"Persons Place of Usual Residence","2529, NSW","$2,000-$2,999 ($104,000-$155,999)",1187
"Persons Place of Usual Residence","2529, NSW","$3,000 or more ($156,000 or more)",406
"Persons Place of Usual Residence","2529, NSW","Not stated",1230
"Persons Place of Usual Residence","2529, NSW","Not applicable",5378
"Persons Place of Usual Residence","2529, NSW","Total",26021
"Persons Place of Usual Residence","2530, NSW","Negative income",103
"Persons Place of Usual Residence","2530, NSW","Nil income",2129
"Persons Place of Usual Residence","2530, NSW","$1-$149 ($1-$7,799)",1152
"Persons Place of Usual Residence","2530, NSW","$150-$299 ($7,800-$15,599)",1914
"Persons Place of Usual Residence","2530, NSW","$300-$399 ($15,600-$20,799)",2907
"Persons Place of Usual Residence","2530, NSW","$400-$499 ($20,800-$25,999)",2619
"Persons Place of Usual Residence","2530, NSW","$500-$649 ($26,000-$33,799)",2262
"Persons Place of Usual Residence","2530, NSW","$650-$799 ($33,800-$41,599)",2035
"Persons Place of Usual Residence","2530, NSW","$800-$999 ($41,600-$51,999)",2147
"Persons Place of Usual Residence","2530, NSW","$1,000-$1,249 ($52,000-$64,999)",2082
"Persons Place of Usual Residence","2530, NSW","$1,250-$1,499 ($65,000-$77,999)",1434
"Persons Place of Usual Residence","2530, NSW","$1,500-$1,749 ($78,000-$90,999)",1134
"Persons Place of Usual Residence","2530, NSW","$1,750-$1,999 ($91,000-$103,999)",818
"Persons Place of Usual Residence","2530, NSW","$2,000-$2,999 ($104,000-$155,999)",970
"Persons Place of Usual Residence","2530, NSW","$3,000 or more ($156,000 or more)",286
"Persons Place of Usual Residence","2530, NSW","Not stated",1557
"Persons Place of Usual Residence","2530, NSW","Not applicable",6468
"Persons Place of Usual Residence","2530, NSW","Total",32017
"Persons Place of Usual Residence","2533, NSW","Negative income",38
"Persons Place of Usual Residence","2533, NSW","Nil income",938
"Persons Place of Usual Residence","2533, NSW","$1-$149 ($1-$7,799)",586
"Persons Place of Usual Residence","2533, NSW","$150-$299 ($7,800-$15,599)",852
"Persons Place of Usual Residence","2533, NSW","$300-$399 ($15,600-$20,799)",1114
"Persons Place of Usual Residence","2533, NSW","$400-$499 ($20,800-$25,999)",1125
"Persons Place of Usual Residence","2533, NSW","$500-$649 ($26,000-$33,799)",1182
"Persons Place of Usual Residence","2533, NSW","$650-$799 ($33,800-$41,599)",991
"Persons Place of Usual Residence","2533, NSW","$800-$999 ($41,600-$51,999)",1008
"Persons Place of Usual Residence","2533, NSW","$1,000-$1,249 ($52,000-$64,999)",1092
"Persons Place of Usual Residence","2533, NSW","$1,250-$1,499 ($65,000-$77,999)",763
"Persons Place of Usual Residence","2533, NSW","$1,500-$1,749 ($78,000-$90,999)",686
"Persons Place of Usual Residence","2533, NSW","$1,750-$1,999 ($91,000-$103,999)",533
"Persons Place of Usual Residence","2533, NSW","$2,000-$2,999 ($104,000-$155,999)",794
"Persons Place of Usual Residence","2533, NSW","$3,000 or more ($156,000 or more)",386
"Persons Place of Usual Residence","2533, NSW","Not stated",950
"Persons Place of Usual Residence","2533, NSW","Not applicable",2587
"Persons Place of Usual Residence","2533, NSW","Total",15623
"Persons Place of Usual Residence","2534, NSW","Negative income",12
"Persons Place of Usual Residence","2534, NSW","Nil income",275
"Persons Place of Usual Residence","2534, NSW","$1-$149 ($1-$7,799)",221
"Persons Place of Usual Residence","2534, NSW","$150-$299 ($7,800-$15,599)",301
"Persons Place of Usual Residence","2534, NSW","$300-$399 ($15,600-$20,799)",376
"Persons Place of Usual Residence","2534, NSW","$400-$499 ($20,800-$25,999)",413
"Persons Place of Usual Residence","2534, NSW","$500-$649 ($26,000-$33,799)",390
"Persons Place of Usual Residence","2534, NSW","$650-$799 ($33,800-$41,599)",323
"Persons Place of Usual Residence","2534, NSW","$800-$999 ($41,600-$51,999)",367
"Persons Place of Usual Residence","2534, NSW","$1,000-$1,249 ($52,000-$64,999)",357
"Persons Place of Usual Residence","2534, NSW","$1,250-$1,499 ($65,000-$77,999)",279
"Persons Place of Usual Residence","2534, NSW","$1,500-$1,749 ($78,000-$90,999)",262
"Persons Place of Usual Residence","2534, NSW","$1,750-$1,999 ($91,000-$103,999)",168
"Persons Place of Usual Residence","2534, NSW","$2,000-$2,999 ($104,000-$155,999)",270
"Persons Place of Usual Residence","2534, NSW","$3,000 or more ($156,000 or more)",148
"Persons Place of Usual Residence","2534, NSW","Not stated",535
"Persons Place of Usual Residence","2534, NSW","Not applicable",1005
"Persons Place of Usual Residence","2534, NSW","Total",5711
"Persons Place of Usual Residence","2535, NSW","Negative income",20
"Persons Place of Usual Residence","2535, NSW","Nil income",338
"Persons Place of Usual Residence","2535, NSW","$1-$149 ($1-$7,799)",229
"Persons Place of Usual Residence","2535, NSW","$150-$299 ($7,800-$15,599)",422
"Persons Place of Usual Residence","2535, NSW","$300-$399 ($15,600-$20,799)",719
"Persons Place of Usual Residence","2535, NSW","$400-$499 ($20,800-$25,999)",703
"Persons Place of Usual Residence","2535, NSW","$500-$649 ($26,000-$33,799)",657
"Persons Place of Usual Residence","2535, NSW","$650-$799 ($33,800-$41,599)",502
"Persons Place of Usual Residence","2535, NSW","$800-$999 ($41,600-$51,999)",448
"Persons Place of Usual Residence","2535, NSW","$1,000-$1,249 ($52,000-$64,999)",516
"Persons Place of Usual Residence","2535, NSW","$1,250-$1,499 ($65,000-$77,999)",305
"Persons Place of Usual Residence","2535, NSW","$1,500-$1,749 ($78,000-$90,999)",261
"Persons Place of Usual Residence","2535, NSW","$1,750-$1,999 ($91,000-$103,999)",202
"Persons Place of Usual Residence","2535, NSW","$2,000-$2,999 ($104,000-$155,999)",231
"Persons Place of Usual Residence","2535, NSW","$3,000 or more ($156,000 or more)",177
"Persons Place of Usual Residence","2535, NSW","Not stated",593
"Persons Place of Usual Residence","2535, NSW","Not applicable",1006
"Persons Place of Usual Residence","2535, NSW","Total",7332
"Persons Place of Usual Residence","2536, NSW","Negative income",69
"Persons Place of Usual Residence","2536, NSW","Nil income",779
"Persons Place of Usual Residence","2536, NSW","$1-$149 ($1-$7,799)",603
"Persons Place of Usual Residence","2536, NSW","$150-$299 ($7,800-$15,599)",1228
"Persons Place of Usual Residence","2536, NSW","$300-$399 ($15,600-$20,799)",1970
"Persons Place of Usual Residence","2536, NSW","$400-$499 ($20,800-$25,999)",1824
"Persons Place of Usual Residence","2536, NSW","$500-$649 ($26,000-$33,799)",1525
"Persons Place of Usual Residence","2536, NSW","$650-$799 ($33,800-$41,599)",1368
"Persons Place of Usual Residence","2536, NSW","$800-$999 ($41,600-$51,999)",1273
"Persons Place of Usual Residence","2536, NSW","$1,000-$1,249 ($52,000-$64,999)",999
"Persons Place of Usual Residence","2536, NSW","$1,250-$1,499 ($65,000-$77,999)",567
"Persons Place of Usual Residence","2536, NSW","$1,500-$1,749 ($78,000-$90,999)",341
"Persons Place of Usual Residence","2536, NSW","$1,750-$1,999 ($91,000-$103,999)",252
"Persons Place of Usual Residence","2536, NSW","$2,000-$2,999 ($104,000-$155,999)",276
"Persons Place of Usual Residence","2536, NSW","$3,000 or more ($156,000 or more)",153
"Persons Place of Usual Residence","2536, NSW","Not stated",1790
"Persons Place of Usual Residence","2536, NSW","Not applicable",2690
"Persons Place of Usual Residence","2536, NSW","Total",17720
"Persons Place of Usual Residence","2537, NSW","Negative income",36
"Persons Place of Usual Residence","2537, NSW","Nil income",526
"Persons Place of Usual Residence","2537, NSW","$1-$149 ($1-$7,799)",433
"Persons Place of Usual Residence","2537, NSW","$150-$299 ($7,800-$15,599)",893
"Persons Place of Usual Residence","2537, NSW","$300-$399 ($15,600-$20,799)",1344
"Persons Place of Usual Residence","2537, NSW","$400-$499 ($20,800-$25,999)",1195
"Persons Place of Usual Residence","2537, NSW","$500-$649 ($26,000-$33,799)",1020
"Persons Place of Usual Residence","2537, NSW","$650-$799 ($33,800-$41,599)",935
"Persons Place of Usual Residence","2537, NSW","$800-$999 ($41,600-$51,999)",849
"Persons Place of Usual Residence","2537, NSW","$1,000-$1,249 ($52,000-$64,999)",721
"Persons Place of Usual Residence","2537, NSW","$1,250-$1,499 ($65,000-$77,999)",412
"Persons Place of Usual Residence","2537, NSW","$1,500-$1,749 ($78,000-$90,999)",291
"Persons Place of Usual Residence","2537, NSW","$1,750-$1,999 ($91,000-$103,999)",198
"Persons Place of Usual Residence","2537, NSW","$2,000-$2,999 ($104,000-$155,999)",222
"Persons Place of Usual Residence","2537, NSW","$3,000 or more ($156,000 or more)",124
"Persons Place of Usual Residence","2537, NSW","Not stated",982
"Persons Place of Usual Residence","2537, NSW","Not applicable",1641
"Persons Place of Usual Residence","2537, NSW","Total",11811
"Persons Place of Usual Residence","2538, NSW","Negative income",6
"Persons Place of Usual Residence","2538, NSW","Nil income",109
"Persons Place of Usual Residence","2538, NSW","$1-$149 ($1-$7,799)",84
"Persons Place of Usual Residence","2538, NSW","$150-$299 ($7,800-$15,599)",150
"Persons Place of Usual Residence","2538, NSW","$300-$399 ($15,600-$20,799)",208
"Persons Place of Usual Residence","2538, NSW","$400-$499 ($20,800-$25,999)",207
"Persons Place of Usual Residence","2538, NSW","$500-$649 ($26,000-$33,799)",202
"Persons Place of Usual Residence","2538, NSW","$650-$799 ($33,800-$41,599)",161
"Persons Place of Usual Residence","2538, NSW","$800-$999 ($41,600-$51,999)",123
"Persons Place of Usual Residence","2538, NSW","$1,000-$1,249 ($52,000-$64,999)",115
"Persons Place of Usual Residence","2538, NSW","$1,250-$1,499 ($65,000-$77,999)",82
"Persons Place of Usual Residence","2538, NSW","$1,500-$1,749 ($78,000-$90,999)",74
"Persons Place of Usual Residence","2538, NSW","$1,750-$1,999 ($91,000-$103,999)",50
"Persons Place of Usual Residence","2538, NSW","$2,000-$2,999 ($104,000-$155,999)",45
"Persons Place of Usual Residence","2538, NSW","$3,000 or more ($156,000 or more)",37
"Persons Place of Usual Residence","2538, NSW","Not stated",360
"Persons Place of Usual Residence","2538, NSW","Not applicable",383
"Persons Place of Usual Residence","2538, NSW","Total",2397
"Persons Place of Usual Residence","2539, NSW","Negative income",61
"Persons Place of Usual Residence","2539, NSW","Nil income",843
"Persons Place of Usual Residence","2539, NSW","$1-$149 ($1-$7,799)",652
"Persons Place of Usual Residence","2539, NSW","$150-$299 ($7,800-$15,599)",1354
"Persons Place of Usual Residence","2539, NSW","$300-$399 ($15,600-$20,799)",2280
"Persons Place of Usual Residence","2539, NSW","$400-$499 ($20,800-$25,999)",2000
"Persons Place of Usual Residence","2539, NSW","$500-$649 ($26,000-$33,799)",1605
"Persons Place of Usual Residence","2539, NSW","$650-$799 ($33,800-$41,599)",1361
"Persons Place of Usual Residence","2539, NSW","$800-$999 ($41,600-$51,999)",1133
"Persons Place of Usual Residence","2539, NSW","$1,000-$1,249 ($52,000-$64,999)",983
"Persons Place of Usual Residence","2539, NSW","$1,250-$1,499 ($65,000-$77,999)",535
"Persons Place of Usual Residence","2539, NSW","$1,500-$1,749 ($78,000-$90,999)",389
"Persons Place of Usual Residence","2539, NSW","$1,750-$1,999 ($91,000-$103,999)",235
"Persons Place of Usual Residence","2539, NSW","$2,000-$2,999 ($104,000-$155,999)",300
"Persons Place of Usual Residence","2539, NSW","$3,000 or more ($156,000 or more)",158
"Persons Place of Usual Residence","2539, NSW","Not stated",1369
"Persons Place of Usual Residence","2539, NSW","Not applicable",2713
"Persons Place of Usual Residence","2539, NSW","Total",17978
"Persons Place of Usual Residence","2541, NSW","Negative income",123
"Persons Place of Usual Residence","2541, NSW","Nil income",1208
"Persons Place of Usual Residence","2541, NSW","$1-$149 ($1-$7,799)",818
"Persons Place of Usual Residence","2541, NSW","$150-$299 ($7,800-$15,599)",1869
"Persons Place of Usual Residence","2541, NSW","$300-$399 ($15,600-$20,799)",2654
"Persons Place of Usual Residence","2541, NSW","$400-$499 ($20,800-$25,999)",2450
"Persons Place of Usual Residence","2541, NSW","$500-$649 ($26,000-$33,799)",1893
"Persons Place of Usual Residence","2541, NSW","$650-$799 ($33,800-$41,599)",1787
"Persons Place of Usual Residence","2541, NSW","$800-$999 ($41,600-$51,999)",1621
"Persons Place of Usual Residence","2541, NSW","$1,000-$1,249 ($52,000-$64,999)",1395
"Persons Place of Usual Residence","2541, NSW","$1,250-$1,499 ($65,000-$77,999)",828
"Persons Place of Usual Residence","2541, NSW","$1,500-$1,749 ($78,000-$90,999)",646
"Persons Place of Usual Residence","2541, NSW","$1,750-$1,999 ($91,000-$103,999)",452
"Persons Place of Usual Residence","2541, NSW","$2,000-$2,999 ($104,000-$155,999)",453
"Persons Place of Usual Residence","2541, NSW","$3,000 or more ($156,000 or more)",199
"Persons Place of Usual Residence","2541, NSW","Not stated",2428
"Persons Place of Usual Residence","2541, NSW","Not applicable",4815
"Persons Place of Usual Residence","2541, NSW","Total",25642
"Persons Place of Usual Residence","2545, NSW","Negative income",0
"Persons Place of Usual Residence","2545, NSW","Nil income",59
"Persons Place of Usual Residence","2545, NSW","$1-$149 ($1-$7,799)",27
"Persons Place of Usual Residence","2545, NSW","$150-$299 ($7,800-$15,599)",82
"Persons Place of Usual Residence","2545, NSW","$300-$399 ($15,600-$20,799)",136
"Persons Place of Usual Residence","2545, NSW","$400-$499 ($20,800-$25,999)",122
"Persons Place of Usual Residence","2545, NSW","$500-$649 ($26,000-$33,799)",89
"Persons Place of Usual Residence","2545, NSW","$650-$799 ($33,800-$41,599)",82
"Persons Place of Usual Residence","2545, NSW","$800-$999 ($41,600-$51,999)",77
"Persons Place of Usual Residence","2545, NSW","$1,000-$1,249 ($52,000-$64,999)",56
"Persons Place of Usual Residence","2545, NSW","$1,250-$1,499 ($65,000-$77,999)",35
"Persons Place of Usual Residence","2545, NSW","$1,500-$1,749 ($78,000-$90,999)",26
"Persons Place of Usual Residence","2545, NSW","$1,750-$1,999 ($91,000-$103,999)",10
"Persons Place of Usual Residence","2545, NSW","$2,000-$2,999 ($104,000-$155,999)",11
"Persons Place of Usual Residence","2545, NSW","$3,000 or more ($156,000 or more)",13
"Persons Place of Usual Residence","2545, NSW","Not stated",75
"Persons Place of Usual Residence","2545, NSW","Not applicable",140
"Persons Place of Usual Residence","2545, NSW","Total",1042
"Persons Place of Usual Residence","2546, NSW","Negative income",41
"Persons Place of Usual Residence","2546, NSW","Nil income",363
"Persons Place of Usual Residence","2546, NSW","$1-$149 ($1-$7,799)",285
"Persons Place of Usual Residence","2546, NSW","$150-$299 ($7,800-$15,599)",676
"Persons Place of Usual Residence","2546, NSW","$300-$399 ($15,600-$20,799)",1196
"Persons Place of Usual Residence","2546, NSW","$400-$499 ($20,800-$25,999)",1006
"Persons Place of Usual Residence","2546, NSW","$500-$649 ($26,000-$33,799)",905
"Persons Place of Usual Residence","2546, NSW","$650-$799 ($33,800-$41,599)",685
"Persons Place of Usual Residence","2546, NSW","$800-$999 ($41,600-$51,999)",561
"Persons Place of Usual Residence","2546, NSW","$1,000-$1,249 ($52,000-$64,999)",485
"Persons Place of Usual Residence","2546, NSW","$1,250-$1,499 ($65,000-$77,999)",262
"Persons Place of Usual Residence","2546, NSW","$1,500-$1,749 ($78,000-$90,999)",181
"Persons Place of Usual Residence","2546, NSW","$1,750-$1,999 ($91,000-$103,999)",109
"Persons Place of Usual Residence","2546, NSW","$2,000-$2,999 ($104,000-$155,999)",130
"Persons Place of Usual Residence","2546, NSW","$3,000 or more ($156,000 or more)",91
"Persons Place of Usual Residence","2546, NSW","Not stated",999
"Persons Place of Usual Residence","2546, NSW","Not applicable",1158
"Persons Place of Usual Residence","2546, NSW","Total",9118
"Persons Place of Usual Residence","2548, NSW","Negative income",17
"Persons Place of Usual Residence","2548, NSW","Nil income",300
"Persons Place of Usual Residence","2548, NSW","$1-$149 ($1-$7,799)",256
"Persons Place of Usual Residence","2548, NSW","$150-$299 ($7,800-$15,599)",514
"Persons Place of Usual Residence","2548, NSW","$300-$399 ($15,600-$20,799)",798
"Persons Place of Usual Residence","2548, NSW","$400-$499 ($20,800-$25,999)",841
"Persons Place of Usual Residence","2548, NSW","$500-$649 ($26,000-$33,799)",724
"Persons Place of Usual Residence","2548, NSW","$650-$799 ($33,800-$41,599)",641
"Persons Place of Usual Residence","2548, NSW","$800-$999 ($41,600-$51,999)",604
"Persons Place of Usual Residence","2548, NSW","$1,000-$1,249 ($52,000-$64,999)",494
"Persons Place of Usual Residence","2548, NSW","$1,250-$1,499 ($65,000-$77,999)",299
"Persons Place of Usual Residence","2548, NSW","$1,500-$1,749 ($78,000-$90,999)",229
"Persons Place of Usual Residence","2548, NSW","$1,750-$1,999 ($91,000-$103,999)",151
"Persons Place of Usual Residence","2548, NSW","$2,000-$2,999 ($104,000-$155,999)",155
"Persons Place of Usual Residence","2548, NSW","$3,000 or more ($156,000 or more)",88
"Persons Place of Usual Residence","2548, NSW","Not stated",660
"Persons Place of Usual Residence","2548, NSW","Not applicable",968
"Persons Place of Usual Residence","2548, NSW","Total",7736
"Persons Place of Usual Residence","2549, NSW","Negative income",8
"Persons Place of Usual Residence","2549, NSW","Nil income",174
"Persons Place of Usual Residence","2549, NSW","$1-$149 ($1-$7,799)",142
"Persons Place of Usual Residence","2549, NSW","$150-$299 ($7,800-$15,599)",249
"Persons Place of Usual Residence","2549, NSW","$300-$399 ($15,600-$20,799)",351
"Persons Place of Usual Residence","2549, NSW","$400-$499 ($20,800-$25,999)",337
"Persons Place of Usual Residence","2549, NSW","$500-$649 ($26,000-$33,799)",334
"Persons Place of Usual Residence","2549, NSW","$650-$799 ($33,800-$41,599)",291
"Persons Place of Usual Residence","2549, NSW","$800-$999 ($41,600-$51,999)",255
"Persons Place of Usual Residence","2549, NSW","$1,000-$1,249 ($52,000-$64,999)",249
"Persons Place of Usual Residence","2549, NSW","$1,250-$1,499 ($65,000-$77,999)",148
"Persons Place of Usual Residence","2549, NSW","$1,500-$1,749 ($78,000-$90,999)",93
"Persons Place of Usual Residence","2549, NSW","$1,750-$1,999 ($91,000-$103,999)",59
"Persons Place of Usual Residence","2549, NSW","$2,000-$2,999 ($104,000-$155,999)",67
"Persons Place of Usual Residence","2549, NSW","$3,000 or more ($156,000 or more)",41
"Persons Place of Usual Residence","2549, NSW","Not stated",335
"Persons Place of Usual Residence","2549, NSW","Not applicable",661
"Persons Place of Usual Residence","2549, NSW","Total",3788
"Persons Place of Usual Residence","2550, NSW","Negative income",61
"Persons Place of Usual Residence","2550, NSW","Nil income",798
"Persons Place of Usual Residence","2550, NSW","$1-$149 ($1-$7,799)",624
"Persons Place of Usual Residence","2550, NSW","$150-$299 ($7,800-$15,599)",1116
"Persons Place of Usual Residence","2550, NSW","$300-$399 ($15,600-$20,799)",1520
"Persons Place of Usual Residence","2550, NSW","$400-$499 ($20,800-$25,999)",1419
"Persons Place of Usual Residence","2550, NSW","$500-$649 ($26,000-$33,799)",1174
"Persons Place of Usual Residence","2550, NSW","$650-$799 ($33,800-$41,599)",1141
"Persons Place of Usual Residence","2550, NSW","$800-$999 ($41,600-$51,999)",1149
"Persons Place of Usual Residence","2550, NSW","$1,000-$1,249 ($52,000-$64,999)",1002
"Persons Place of Usual Residence","2550, NSW","$1,250-$1,499 ($65,000-$77,999)",594
"Persons Place of Usual Residence","2550, NSW","$1,500-$1,749 ($78,000-$90,999)",410
"Persons Place of Usual Residence","2550, NSW","$1,750-$1,999 ($91,000-$103,999)",295
"Persons Place of Usual Residence","2550, NSW","$2,000-$2,999 ($104,000-$155,999)",309
"Persons Place of Usual Residence","2550, NSW","$3,000 or more ($156,000 or more)",142
"Persons Place of Usual Residence","2550, NSW","Not stated",1303
"Persons Place of Usual Residence","2550, NSW","Not applicable",2805
"Persons Place of Usual Residence","2550, NSW","Total",15857
"Persons Place of Usual Residence","2551, NSW","Negative income",10
"Persons Place of Usual Residence","2551, NSW","Nil income",176
"Persons Place of Usual Residence","2551, NSW","$1-$149 ($1-$7,799)",114
"Persons Place of Usual Residence","2551, NSW","$150-$299 ($7,800-$15,599)",299
"Persons Place of Usual Residence","2551, NSW","$300-$399 ($15,600-$20,799)",377
"Persons Place of Usual Residence","2551, NSW","$400-$499 ($20,800-$25,999)",382
"Persons Place of Usual Residence","2551, NSW","$500-$649 ($26,000-$33,799)",262
